"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_title_url","Sneaker_brand","Sneaker_brand_url","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url"
"Puma Basket 90680 Lux (weiß / beige)","https://www.43einhalb.com/p/puma-basket-90680-lux-weiss-beige-389156","https://43einhalb.com/media/221005/w/616/h/370/n/puma-372894-01-basket-90680-lux-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Releasedate: 18.01.2019 | Online: 00:01 Uhr.
Der PUMA Basket wurde 1968 ursprünglich als lederne Antwort auf den PUMA Clyde und somit als Warm-Up Basketball Sneaker entwickelt. Zudem hob er sich nicht nur durch sein Glattleder-Upper vom Suede und Clyde ab, sondern war ab dem Zeitpunkt seiner Veröffentlichung auch das schlankere Modell in der Suede/Clyde Familie. Nicht nur im Basketball Bereich war er ein absolutes Must-Have, auch in der Hip-Hop Szene war er dauerhaft präsent und machte sich in Städten wie New York einen Namen.
Über die Jahre hinweg durften wir zahlreiche Farben, Muster und Abänderungen des PUMA Basket miterleben. Die Silhouette hat allerdings nicht an Charme verloren und ist heute noch ein echter Alltags-Begleiter immer präsent, immer stylisch und immer klassisch!
Für alle Sneaker-Nostalgiker präsentieren wir an dieser Stelle den originalgetreuen Puma Basket aus dem Jahr 1971. Als wäre er nie von der Bildfläche verschwunden kommt der Puma Basket 90680 mit einem Upper in Beige-Weiß mit einem Upper aus robustem Glattleder, sowie schönen Wildleer-Materialien, welche sich auf der Zunge, dem Schublatt und dem PUMA-Formstrip wiederfinden lassen.","https://43einhalb.com/media/59719/w/240/h/158/n/59719.jpg","https://www.43einhalb.com/marken/puma"
"Nike Daybreak ""Midnight Turquiose""","https://www.43einhalb.com/p/nike-daybreak-midnight-turquiose-385750","https://43einhalb.com/media/221954/w/616/h/370/n/nike-cu3016-300-daybreak-1.jpg","Air Jordan 3 Retro ""Court Purple""","https://www.43einhalb.com/p/nike-air-jordan-3-retro-court-purple-450040","Nike","https://www.43einhalb.com/p/nike-air-jordan-3-retro-court-purple-450040","Bekannt als bahnbrechende Nike-Silhouette, wurde der Nike Daybreak mit einem Upper aus Nylon und Wildleder, einer EVA-Zwischensohle und einer Waffle Laufsohle ausgestattet, die in der Kurve Stoßdämpfung und Traktion gleichermaßen bietet. Während eine Cup-Innensohle den Druck auf den kompletten Fuß erhöht und verteilt.
Die 1970er Jahre sind wohl die goldene Ära der Nike-Schuhe, das Jahrzehnt brachte einige der lergendärsten Laufschuhe von Nike hervor, die auch heute noch 40 Jahre später, ihre Designs inspirieren. Ähnlich im Design wie einige der anderen Klassiker der in Oregon ansässigen Marke - nämlich LDV und Air Tailwind ’79 - verfügt der Daybreak über ein frühes revolutionäres Stück Nike-Technologie: die Waffle-Laufsohle.
Nur wenige Marken werden für ihre Laufsohle bleibt, aber bereits in den 70er Jahren führte die Suche nach einer sohle, die den Halt einer Vielzahl von Oberflächen nicht verliert, zu Erfindung des Nike Gründers Bill Bowerman hat sich in der Geschichte der Schuhindustrie niedergeschlagen: Anscheinend kam Bills eureka Moment, als er am Frühstückstisch über einem Waffleteller saß. Die Waffeleisen-Laufsohle, die mit dem Austausch von Teig gegen Urethan experimentierte, war ein Wendepunkt und bot klebstoffähnlichen Halt auf einer Vielzahl von Laufflächen.
Hier kommt der Nike Daybreak »Midnight Navy« mit einem Petrolfarbenen Upper daher. Die Grauen Lederoverlays, sowie der gelbe Hit am Heel runden den Look perfekt ab.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Reebok Intv 96 (weiß / schwarz)","https://www.43einhalb.com/p/reebok-intv-96-weiss-schwarz-371840","https://43einhalb.com/media/219594/w/616/h/370/n/reebok-fv5471-intv-96-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Für Reebok steht Tradition und Authentizität an erster Stelle: Statt auf ausgefallene, futuristische Modelle zu setzen, bleiben die Designer von Reebok lieber ihren Wurzel treu: Auch der neuen Reebok Intv 96 stammt aus den Tiefen der Reebok-Archiven und eroberte bereits 1996 erstmals die Straßen. Mit starkem Retrodesign der 90er weiß der Interval auch Jahrzehnte nach seinem Release noch zu überzeugen. Während die weiche Hexalite-Dämpfung und die leichte EVA-Zwischensohle für angenehmen Komfort sorgen, überzeugt das Design mit gewohntem 90s-Charme. Hierbei sorgen vor allem die schwarz-melierten Details und die typische Gumsohle für die das gewisse Etwas.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
"ASICS SportStyle x YMC Tarther OG ""Caramel""","https://www.43einhalb.com/p/asics-sportstyle-x-ymc-tarther-og-caramel-394027","https://43einhalb.com/media/232407/w/616/h/370/n/asics-1193a160-200-tarther-og-ymc-1.jpg","V-10 - B-MESH (beige / weiß)","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","VEJA","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","Releasedate 11.04.2020 | Online: 00:01 Uhr.
Mit der Gründung des Modelabels YMC - You Must Create schafften Fraser Moss und Jimmy Collins ein Label, dass auch ohne auffällige Brandings einen modischen Wiedererkennungswert besitzt. Geprägt von klassischen Schnitten und Mustern verbindet das Label gekonnt britische Traditionen mit dem heutigen Fashion-Zeitgeist. Mit ihren Kollektionen fordern sie ihre Kunden dazu auf, kreativ zu werden und ihren eigenen Style zu kreieren.
Bereits 2018 holte sich Asics das Londoner Modelabel mit ins Boot und präsentierte zwei Gel-Lyte Modelle, die mit einer Mischung aus gestepptem Nylon und wasserdichtem Wildleder ausgestattet wurden. Zwei Jahre später dürfen wir eine weitere Kollektion der beiden Power-Brands bei uns im Shop begrüßen: Dieses Mal mit zwei Versionen des Tarther OG.
Das Upper kommt mit auffälligen Azteken-Mustern, die von edlen Suede Overlays umgeben sind. Die ikonischen Brandlings der Marken werden durch Lederdetails an der Zunge und Ferse hervorgehoben, während der Azteken-inspirierte Look durch Leder-Laces mit bunten Lace-Tips abgerundet wird.
Auch bei der Farbwahl bleibt YMC seinem Motto treu und stattet den ASICS SportStyle x YMC Tarther OG mit verschiedenen Brauntönen aus, die durch harmonische Akzente unterbrochen werden und dem Schuh seinen ganz eigenen Style verleihen - well done!","https://43einhalb.com/media/213728/w/240/h/158/n/213728.jpg","https://www.43einhalb.com/marken/asics-sportstyle"
"Reebok Dual Court (weiß / grau / schwarz)","https://www.43einhalb.com/p/reebok-dual-court-weiss-grau-schwarz-368596","https://43einhalb.com/media/222710/w/616/h/370/n/reebok-eg1213-dual-court-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Releasedate: 01.02.2020 | Online: 00:01 Uhr.
Ein Aufstieg in die Style-Elite!
Der vom Tennis inspirierte Dual Court präsentiert sich in einem modernen Look, der sowohl auf Uni-Campussen als ich in Clubs zuhause ist. Kontrastfarbene Details runden das Design dezent ab. Der Obermaterial-Mix aus Glattleder und weichem Velourleder gibt ihm zusätzlich Struktur und Tiefe. Die Rillen in der Zwischnesohle, sowie die Gummi-Außensohle verpassen dem Sneaker den letzten Schliff.
Hier kommt der Reebok Dual Court mit einem Weißen Upper und Grauen und Schwarzen Details daher. Die »Off-White« macht diesen Sneaker zu einem echten Hingucker.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
"Reebok ZIG Kinetica Concept (weiß)","https://www.43einhalb.com/p/reebok-zig-kinetica-concept-weiss-372110","https://43einhalb.com/media/222686/w/616/h/370/n/reebok-fw3309-zig-kinetica-concept-type-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Releasedate: 21.01.2020 | Online: 00:01 Uhr.
Im Jahre 2010 stellte Reebok Classic erstmals die ZigTech-Dämpfung vor, die aus drei Elementen besteht: Floatride Fuel, Zig Energy Shell und Zig Energy Bands:
- Der leichte Floatride Fuel ist der Kern der Technologie und bietet eine gute Bodenrückmeldung, wodurch das Dämpfungserlebnis noch dynamischer wird.
- Die ZIG Energy Shell ummantelt die Schaumstoff-Zwischensohle, um aus jedem Schritt kinetische Energie gebündelt wieder zurückzuführen.
- Die ZIG Energy Bands-Außensohle aus Gummi verbessert die Rückfederung, indem sie sich immer wieder ausdehnt und wieder zusammenzieht.
Die Sohleneinheit sah schon damals nicht nur einzigartig aus, sondern sollte auch die Leistung von Athleten unterstützen und die Belastung der Schienbeine minimieren. Genug in der Vergangenheit gekramt - Jetzt bringt der Sportartikelhersteller eine Verbesserung dieser Technologie an den Start!
Der Reebok Zig Kinetica Concept_Type1 ist die erste Silhouette, die das innovative Zig Kinetica-System beinhaltet. Kinetische Energie gilt als Inspirationsquelle für das Design. Und Reebok hat sich berühmte Unterstützung für die Gestaltung des Schuhs geholt, den international renommierten Reebok Designpartner Ian Paley.
Und Paley hat mit der Neuauflage des Zig Kinetica Schuhs einmal mehr die Grenzen des Möglichen gesprengt. Er kombiniert in dem neuen Modell Formen, Linien und Materialien von unterschiedlichen Silhouetten aus Reeboks Archiven und setzt damit ein echtes Statement! Das Design basiert auf der Zickzack-Sohle aus den 2000ern, die mit guter Bodenrückmeldung einen energiegeladenen Lauf unterstützt. Für das Upper wurde zum Großteil atmungsaktives Microvent Mesh genutzt, um an Gewicht einzusparen. Nahtlose Veloursleder-Overlays kommen als Ergänzung und sorgen für einen futuristischen Look. Ein verstellbarer Mittelfußriemen ermöglicht einen individuellen Sitz.
Hier kommt der Reebok Zig Kinetica Concept mit einem komplett Weißen Upper daher. Die Gum-Outsole runden den Look perfekt ab.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
"Puma Ralph Sampson Lo Perf (weiß)","https://www.43einhalb.com/p/puma-ralph-sampson-lo-perf-weiss-388828","https://43einhalb.com/media/221494/w/616/h/370/n/puma-371591-01-ralph-sampson-lo-perf-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Releasedate: 16.01.2020 | Online: 00:01 Uhr
Puma lässt ein weiteres Basketball-Signature Modell wieder aufleben und präsentiert den Puma Ralph Sampson.
Ralph Sampson wurde in den 80er Jahren als größtes Center-Talent der Basketballgeschichte ernannt, der dreimal den »College Player of the Year« gewannn und 1983 in der NBA darf von den Houston Rockets gedriftet wurde. Mit einer Größe von 2,24m fiel es dem Profi-Basketballes garnicht so leicht den perfekten Schuh für seine zahlreichen Spiele zu finden. Bei seinem Eintritt in die NBA standen einige Brands zur Auswahl, die dem jungen Start eine Kooperation anboten und obwohl Puma die Initiative erst in letzter Minute ergriff, konnte die Brand aus Herzogenaurach überzeugen.
Puma fertigte also einen Basketball-Sneaker an der nur super leicht war, um die Geschwindigkeit und Agilität des Sportlers nicht einzuschränken, sondern auch noch Sampson’s UK 17 (EU 52,5) Schuhgröße gerecht wurde.
Nach 30 Jahren feiert der Puma Ralph Sampson sein Comeback und begeistert mit einem authentischen Vintage-Look, der sich nicht nur auf den Courts sehen lassen kann.
Hier kommt der Puma Ralph Sampson Lo Perf mit einem klassischen weißen Upper daher.","https://43einhalb.com/media/59719/w/240/h/158/n/59719.jpg","https://www.43einhalb.com/marken/puma"
"adidas Falcon W ""Out Loud""","https://www.43einhalb.com/p/adidas-falcon-w-out-loud-367136","https://43einhalb.com/media/225878/w/616/h/370/n/adidas-women-ef5517-falcon-w-1-kopie.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","Nicht mit verspielten Colorways, floralen Mustern und schmalen Schnitten! Mit dem neuen Falcon W bringt adidas Originals ein ungewöhnliche, female-only Silhouette auf den Markt, nach der sich viele Turnschuh-Liebhaberinnen schon lange gesehen haben. Der Falcon ist weder zart noch zurückhaltend. Er ist die Ansage aller Boss-Ladys, die das Streetwear-Game genauso mitbestimmen wie ihre männlichen Kollegen.
Der 90s inspirierte Newcomer aus Herzogenaurach entspricht durch sein futuristisches Design und den auffallenden Farben genau dem heutigen Fashion-Zeitgeist.
Hier kommt der adidas Falcon W für Girls-Only als Teil der auffälligem »Out Loud«-Kollektion. »Out Loud« steht für echte Girl-Power und liefert toughen Mädels verschiedene Modelle mit auffälligen Mustern, verspielten Kombinationen und Overlays aus Ponyfell mit Animal-Print. So wird auch der neue adidas Falcon W dank seiner starken Lackleder-Details und dem schimmernden Finish zu einem richtigen Blickfang!","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"adidas Lowertree (grau / gelb)","https://www.43einhalb.com/p/adidas-lowertree-grau-gelb-366688","https://43einhalb.com/media/227296/w/616/h/370/n/adidas-ef4465-lowertree-1.jpg","Cloud Hi (grau)","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","On","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","Dieser Schuh ist vom adidas Marathon inspiriert und lässt den Running-Style der 90er wieder aufleben. Ob Gym, alltägliche Erledigungen in der City oder der spontane Sonntagsausflug – wir sind ständig in Bewegung. Mit dem Lowertree liefert uns adidas den perfekten Begleiter für den oft vollgepackten Alltag, der nicht nur mit seinem cleanen Look, sondern auch mit herausstechendem Komfort auf ganzer Linie überzeugt. Er ist aus atmungsaktivem Mesh mit Overlays aus Synthetik Wildleder, hat eine zweifarbige Zwischensohle, die für ordentlich Retro-Charm sorgen. Außerdem garantiert die dämpfende EVA-Zwischensohle ein super angenehmes Tragegefühl für den ganzen Tag.
Hier kommt der adidas Lowertree mit einem grauen Upper und gelben Details daher.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"adidas ZX 8000 W ""Paars Tint""","https://www.43einhalb.com/p/adidas-zx-8000-w-paars-tint-366644","https://43einhalb.com/media/226856/w/616/h/370/n/adidas-woman-ef4391-zx-8000-1.jpg","Cloudswift (blau / weiß)","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","On","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","Auf diesen Schuh haben wir sehnsüchtig gewartet – und das nicht nur, weil der ZX 8000 zu DEN Retro-Runnern von adidas gehört, sondern weil er in dieser Version ein absoluter Knaller ist! Die Verarbeitung des Schuhs ist sensationell, das Torsion-Dämpfungssystem gewohnt bequem – kurzum ein ZX 8000 der keinem Liebhaber fehlen sollte.
Weitere ZX 8000 Modelle findest du in unserer Adidas ZX 8000 Übersicht.
Zu unseren adidas ZX 8000-Modellen.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Vans Era LX ""Checker Pack"" (weiß / gelb)","https://www.43einhalb.com/p/vans-era-lx-checker-pack-weiss-gelb-394849","https://43einhalb.com/media/222675/w/616/h/370/n/vans-vn0a4bva01z1-og-era-lx-1.jpg","Classic Leather Legacy (orange / gelb / blau)","https://www.43einhalb.com/p/reebok-classic-leather-legacy-orange-gelb-blau-433572","Reebok","https://www.43einhalb.com/p/reebok-classic-leather-legacy-orange-gelb-blau-433572","Der Vans Era ist ein Low-Top-Schuh zum Schnüren. Seine Zungen- und Futter-Polsterung sorgt zusätzlich für Komfort und die Laufsohle in der typischen Waffel-Optik bietet Dir mehr Rutschfestigkeit.
Hier kommt der Vans Era LX aus dem »Checker Pack« mit einem »Checkerboard« Upper in Schwarz-Gelb und Weißer Sohle daher.","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans"
"Vans Old Skool LX Suede (braun / weiß)","https://www.43einhalb.com/p/vans-old-skool-lx-suede-braun-weiss-394625","https://43einhalb.com/media/220752/w/616/h/370/n/vans-vn0a4p3xxeh1-old-skool-lx-1.jpg","ML574XAA (braun)","https://www.43einhalb.com/p/new-balance-ml574xaa-braun-409515","New Balance","https://www.43einhalb.com/p/new-balance-ml574xaa-braun-409515","Der Vans Old Sokol ist das erste Modell der Marke auf welchem der klassische Vans-Seitenstreifen zu sehen war, zweifelsohne ein Symbol für die Welt des Skateboarding schlechthin.
Der Sender überzeugt durch seinen schlichten, zeitlosen Stil, als auch durch Funktionalität. Er passt sowohl zum locker-schicken Outfit, hat sich aber ebenfalls bei der Skate-Community wegen seiner hohen Strapazierfähigkeit bewährt.
Hier kommt der Vans Old Skool LX Suede mit einem braunen Suede Upper daher. Die Hellbraunen Details, sowie die Weiße Sohle und die Laces runden den Look perfekt ab.","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans"
"Nike Daybreak ""Rugged Orange""","https://www.43einhalb.com/p/nike-daybreak-rugged-orange-385796","https://43einhalb.com/media/221260/w/616/h/370/n/nike-cu3016-800-daybreak-1.jpg","ML574XAA (braun)","https://www.43einhalb.com/p/new-balance-ml574xaa-braun-409515","New Balance","https://www.43einhalb.com/p/new-balance-ml574xaa-braun-409515","Bekannt als bahnbrechende Nike -Silhouette, wurde der Nike Daybreak mit einem Upper aus Nylon und Wildleder, einer EVA-Zwischensohle und einer Waffle-Laufsohle ausgestattet, die in der Kurve Stoßdämpfung und Traktion gleichermaßen bietet. Während eine Cup-Innensohle den Druck auf den kompletten Fuß erhöht und verteilt.
Die 1970er Jahre sind wohl die goldene Ära der Nike-Schuhe, das Jahrzehnt brachte einige der legendärsten Laufschuhe von Nike hervor, die auch heute noch 40 Jahre später, ihre Designs inspirieren. Ähnlich im Design wie einige der anderen Klassiker der in Oregon ansässigen Marke - nämlich LDV und Air Tailwind ’79 - verfügt der Daybreak über ein frühes revolutionäres Stück Nike-Technologie: die Waffle-Laufsohle.
Nur wenige Marken werden für ihre Laufsohle geliebt, aber bereits in den 70er Jahren führte die Suche nach einer Sohle, die den Halt auf einer Vielzahl von Oberflächen nicht verliert, zur Erfindung der legendären Waffle-Laufsohle. Die Geschichte der Erfindung des Nike Gründers Bill Bowerman hat sich in der Geschichte der Schuhindustrie niedergeschlagen: Anscheinend kam Bills eureka Moment, als er am Frühstückstisch über einem Waffelteller saß. Die Waffeleisen-Laufsohle, die mit dem Austausch von Teig gegen Urethan experimentierte, war ein Wendepunkt und bot klebstoffähnlichen Halt auf einer Vielzahl von Laufflächen.
Hier kommt der Nike Daybreak »Rugged Orange« in einem Orangenen Colorway daher. Die beigen Details, sowie die weiße Zwischensohle und die Schwarze Außensohle runden den Look perfekt ab.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Puma RS-X³ SUPER (weiß / rot)","https://www.43einhalb.com/p/puma-rs-x%C2%B3-super-weiss-rot-389066","https://43einhalb.com/media/221485/w/616/h/370/n/puma-372884-01-rs-x3-super-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Releasedate: 23.01.2020 | Online: 00:01 Uhr
X steht für das Extreme. Übertrieben. Remixed. 3X bringt das RS-X Design auf das nächste Level!
Die 80er hatten bekanntermaßen so einiges zu bieten. Wie zum Beispiel das Puma »Running System« (kurz: RS). Die schlanke stromlinienförmige Puma RS-X Tech, verkörpert alles was man sich unter extremen Neuerfindungen der Technologie vorstellt! Das atmungsaktive Mesh-Upper, das einzige Dämpfungssystem und die griffige Außensohle verbindet die Retro-Vibes der 80er mit neuer Sneaker-Technologie!
Diese Version des RS-X³ SUPER ist inspiriert von den leuchtenden Farben aus den Old-School Videospiele von damals und kommt hier in einem Weiß, Rot und Schwarzen Colorway daher.
Good to know: Getragen werden sie auch vom amerikanischen Rapper Gunna!","https://43einhalb.com/media/59719/w/240/h/158/n/59719.jpg","https://www.43einhalb.com/marken/puma"
"New Balance MS850TRF (schwarz / gelb)","https://www.43einhalb.com/p/new-balance-ms850trf-schwarz-gelb-358655","https://43einhalb.com/media/219273/w/616/h/370/n/nb-779971-60-7-ms850trf-1.jpg","Classic Leather Legacy (orange / gelb / blau)","https://www.43einhalb.com/p/reebok-classic-leather-legacy-orange-gelb-blau-433572","Reebok","https://www.43einhalb.com/p/reebok-classic-leather-legacy-orange-gelb-blau-433572","New Balance drops the »N«!
Die New Yorker Brand Aimé Leon Dore und New Balance haben sich zusammengetan, um den New Balance 850 wieder zurück zu bringen - und zwar in den Originalfarben aus 1996. Damit kommt eine dynamische Silhouette zurück in die Regale, welche die Lücke zwischen »Chunky« und Lo-Profile schließt.
Der New Balance 850 wurde bereits im Juni 2019 exklusiv in der New Yorker Boutique Aimé Leon Dore released. Er ist der erste New Balance Schuh, der anstelle des ikonischen »N« Logos ein minimales Branding hat.
Hier kommt der New Balance MS850TRF robusten Version als Trail-Runnning Schuh daher. Mit einem einzigartigen Riemendetail, einem atmungsaktiven Mesh-Obermaterial und der strapazierfähigen Vibram®-Sohle für extra Grip stellt dieser Trail-Schuh für Herren die ultimative Kombination aus Form und Funktion dar. Dank einer Greiflasche lässt sich der Schuh einfach anziehen. Die FRESH-FOAM-Dämpfung bewirkt optimalen Komfort!","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"Nike SB Zoom Janoski RM (hellblau / lila)","https://www.43einhalb.com/p/nike-sb-zoom-janoski-rm-hellblau-lila-376126","https://43einhalb.com/media/223845/w/616/h/370/n/nike-aq7475-402-sb-zoom-janoski-rm-1.jpg","M Clifton 7 (dunkelblau / grün)","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120","HOKA ONE ONE","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120","Zusammen mit dem US-amerikanischen Skate-Profi Stefan Janoski präsentiert Nike hier den SB Zoom Stefan Janoski. Einzigartig wird die Silhouette durch ihren charakteristischen Shape, den man kaum auf anderen Silhouetten findet. Darüber hinaus vereint der Sneaker minimalistische Ästhetik mit ausgezeichnetem Aufprallschutz wie kein zweiter und ist daher perfekt zum Skaten geeignet. Aber eins ist klar: Auch ohne auf einem Skateboard zu stehen sehen diese Sneakers verdammt gut aus!
Hier kommt der Skate-Klasssiker Nike SB Zoom Janoski RM im grauen Suede-Upper um die Ecke. Der außergewöhnliche lila Swoosh sorgt für einen besonderen Hingucker.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Puma RS-Rise Wn's (weiß / mint)","https://www.43einhalb.com/p/puma-rs-rise-wns-weiss-mint-388896","https://43einhalb.com/media/223826/w/616/h/370/n/puma-woman-371777-01-rise-bns-1.jpg","Mirage OG (beige / schwarz / blau)","https://www.43einhalb.com/p/puma-mirage-og-beige-schwarz-blau-472726","Puma","https://www.43einhalb.com/p/puma-mirage-og-beige-schwarz-blau-472726","Releasedate 30.01.2020 | Online: 00:01 Uhr.
There’s only one way: up.
»Rise is made for those with hustle and high hopes.«
Als Puma den den Puma Rise entwickelte, schauten sie nicht auf die Füße oder die Straße, sondern blickten zu den Wolken hinauf - und so sind die weichen opulenten Linien im Design des Schuhs entstanden. Nicht nur optisch haben sich die Puma Designer was von den Wolken abgeschaut, sondern auch beim Komfort haben sie sich von dem federleichten Gefühl inspirieren lassen. Das Upper ist überzogen mit hochwertigen Materialien und wird unterbrochen durch glatte Overlays.
Gesicht zu der neuen Puma Rise Kampagne ist Model und Schauspielerin Cara Delevinge, die auch schon viele Jahre für die Sportmarke arbeitet. Nicht zuletzt für die Puma x Balamin Kollektion im Oktober.","https://43einhalb.com/media/59719/w/240/h/158/n/59719.jpg","https://www.43einhalb.com/marken/puma"
"adidas ZX 8000 W ""Blue Glow""","https://www.43einhalb.com/p/adidas-zx-8000-w-blue-glow-366624","https://43einhalb.com/media/227322/w/616/h/370/n/adidas-woman-ef4390-zx-8000-1.jpg","","","","","Auf diesen Schuh haben wir sehnsüchtig gewartet – und das nicht nur, weil der ZX 8000 zu DEN Retro-Runnern von adidas Originals gehört, sondern weil er in dieser »Blue Glow« Version ein absoluter Knaller ist! Die Verarbeitung des Sneakers ist sensationell, das Torsion-Dämpfungssystem gewohnt bequem – kurzum ein ZX 8000, der keinem Liebhaber fehlen sollte.
Weitere ZX 8000 Modelle findest Du in unserer Adidas ZX 8000 Übersicht.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Nike Drop Type (schwarz / weiß)","https://www.43einhalb.com/p/nike-drop-type-schwarz-weiss-384074","https://43einhalb.com/media/225342/w/616/h/370/n/nike-cq0989-002-drop-type-hbr-1.jpg","Drop Type (schwarz / weiß)","","Nike","","Innovation trifft auf Klassik – mit der neuen »N. 354«- Kollektion beweist Nike Sportswear Experimentierfreudigkeit und perfektioniert den angesagten »Deconstruction«-Trend.
Die »N. 354«-Linie wurde von den vielversprechendsten Prototypen aus den Tiefen der Nike-Archiven inspiriert und nutzt deren klassische DNA als Ausgangspunkt für innovative und experimentelle Neuauflagen. Das Ergebnis sind »Deconstructed« Looks, die die Grenzen von heutigen Sneakerdesigns erforschen und neu definieren. Als geniale Fusion von klassischer DNA und moderner Innovation steht »N.354« gleichermaßen für die Vergangenheit, die Gegenwart und für die Zukunft.
So handelt es sich beim Nike Drop Type LX um einen brandneuen Low-Top Sneaker, der stark nach einem Prototyp aussieht. Das Modell scheint allerdings aus der Tennis bzw. Skaterzene zu stammen. Beim Drop Type LX dominiert schwarzes Glattleder das Upper und wird mit Bleistift-Skizzen vervollständigt. Die neue Silhouette besticht außerdem durch eine gepolsterte Zunge, dem verstärkten Vorderfuß und weißen Leder-Details an den Fersen.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Max Triax 96 (weiß / grau)","https://www.43einhalb.com/p/nike-air-max-triax-96-weiss-grau-378510","https://43einhalb.com/media/224931/w/616/h/370/n/nike-cd2053-104-air-max-triax-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","1987 war das Geburtsjahr der Air Max-Reihe, die zum ersten Mal über ein sichtbares Air-Element verfügte. Was als Experiment in der Dämpfungstechnologie begann, entwickelte sich schnell zu einem Klassiker auf der Bahn – und auf der Straße. Über die Jahre wurde das Design vielfach überarbeitet und mit neuen Features ausgestattet, doch die Tradition blieb bis heute bestehen.
Erstmals wird ein Klassiker nach 23 Jahren im Archiv wieder zum Leben erweckt. Der Air Max Triax 96 verfügt neben seinem Retro-Look und seiner unverändert legendären Form über ebenso legendäre Materialien und ein sichtbares Air-Element - die simplen Details, die Läufer seit 1996 lieben. Hier kommt der Klassiker mit grauem Mesh-Upper, das durch weiße Leder- und schwarze Wildleder-Overlays angenehme Akzente erhält. Der AM Triax 96 ist außerdem für seine runden Schnürsenkel, die Mesh-Zunge und den Leder-Swoosh-Tab auf dem Mesh-Zehenbereich bekannt. So hebt er sich durch sein subtileres, besser proportioniertes, sichtbares Air-Element von anderen Air Max-Releases dieser Zeit ab. Mitte der 90er war ein durchgehendes Air-Element in Übergröße schließlich im Trend.
Mit seiner Silhouette mit kleinerem Air-Element bleibt der Nike Air Max Triax 96 besonders für seinen Tragekomfort und Style in Erinnerung und ist auch heute noch ein stylischer Begleiter.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
