"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_title_url","Sneaker_brand","Sneaker_brand_url","Sneaker_price","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url"
"Nike Dunk Low SP ""Samba""","https://www.43einhalb.com/p/nike-dunk-low-sp-samba-442518","","","","","","","","",""
"New Balance ML574EPC (dunkelgrau)","https://www.43einhalb.com/p/new-balance-ml574epc-dunkelgrau-406263","https://43einhalb.com/media/244466/w/616/h/370/n/new-balance-657451-60-12-ml574epc-1.jpg","","","","","€ 99,95","Wenn man von New Balance spricht, kommt zwangsläufig der 574er zur Sprache. Es ist das seit 1988 immer leuchtende Aushängeschild der Laufschuhmarke, welches Liebhaber als auch New Balance Neulinge gleichermaßen begeistert!
Ausgestattet mit dem ENCAP-System, welches zusätzlich Stabilität und Dämpfung bringt, war der New Balance 574 viele Jahre einer der beliebtesten Laufschuhe. Heute ist er der solideste Lifestyle-Sneaker im New Balance Sortiment, nicht zuletzt weil er den Spagat zwischen Sportlichkeit und Casual wie kaum ein anderer Sneaker beherrscht.
Hier kommt der New Balance ML574EPC mit einem schönen, schlichten Upper in grauem Suede daher. Die weiße Zwischensohle und die beige Gum-Außensohle runden den Look perfekt ab.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"ASICS SportStyle x ATMOS x Sean Wotherspoon Gel-Lyte III OG","https://www.43einhalb.com/p/asics-sportstyle-x-atmos-x-sean-wotherspoon-gel-lyte-iii-og-405415","https://43einhalb.com/media/244999/w/616/h/370/n/asics-1203a019-000-gel-lyte-iii-og-1.jpg","","","","","€ 179,95","Releasedate: 20.08.2020 | Raffle Only
Zum Release des Asics x ATMOS x Sean Wotherspoon Gel-Lyte III OG veranstalten wir ein Online-Raffle für die Kaufberechtigung!
- Teilnahmeschluss ist der 19.08.2020, um 10:00 Uhr.
- Ob du die Kaufberechtigung gewonnen hast oder nicht, erfährst du von uns am 20.08.2020, um 00:01 Uhr per Mail.
- Wir bitten dich davon abzusehen, bei unserem »Customer Service« für Raffle-Informationen anzurufen.
- Bitte beachte: Die Verlosung der Kaufberechtigung findet nur über das Raffle-Formular statt!
- Alle Angaben im Raffle-Formular müssen korrekt ausgefüllt sein. Im Nachgang kannst du deine Angaben im Formular nicht mehr ändern.
- Solltest Du Dein Kaufrecht nicht innerhalb von 24 Stunden wahrnehmen, verfällt es und die Kaufberechtigung geht an einen anderen Teilnehmer.
- Mehrfachteilnahme ist ausgeschlossen.
- Bitte halte deine Kunden-Nr. bereit – diese findest du nach »Anmelden« unter »Mein Konto«. (Dort kannst du auch deine Lieferadresse aktualisieren, falls nötig.)
UNSER SPECIAL FÜR DICH: Unter allen Raffle-Teilnehmern verlosen wir 3 x 250$ Gutscheine für den Round Two Onlineshop!
RAFFLE IST BEENDET
ASICS Sportstyle feiert den 30. Geburtstag seiner ikonischen Split-Tongue Silhouette und releast zusammen mit Sean Wotherspoon und ATMOS mit Sicherheit eins der absoluten Highlights des Jahres 2020. Nachdem diese Granate schon sehr lange von Sean selbst angeteasert wurde, ist es nun endlich an der Zeit und der ASICS Sportstyle Gel Lyte 3 bekommt auch bei uns sein lang erwartetes Release!
Sean Wotherspoon bleibt sich auch bei dieser Collaboration treu und entwarf zusammen mit den Jungs vom berühmten japanischen Sneaker-Store ATMOS ein Paar, das im all-over Cord-Look gehalten ist. Das besondere an diesen Sneakern ist, das es im Mismatch-Look erscheint. Dabei ist der linke, deutlich dunkler gehaltene Schuh von Tokios Dämmerung inspiriert, während der rechte Schuh sich an das sonnige L.A. orientiert.
Ein weiteres cooles Detail findet man hier bei den Tiger Stripes, die sich durch den Klettverschluss austauschen lassen. So kann man diesem wirklich außergewöhnlichen Paar seinen ganz eigenen individuellen Touch verleihen.","https://43einhalb.com/media/213728/w/240/h/158/n/213728.jpg","https://www.43einhalb.com/marken/asics-sportstyle"
"Nike Air Jordan 5 Retro ""Alternate Bel Air""","https://www.43einhalb.com/p/nike-air-jordan-5-retro-alternate-bel-air-419974","https://43einhalb.com/media/244411/w/616/h/370/n/nike-db3335-100-air-jordan-5-retro-1-kopie.jpg","","","","","€ 189,95","Releasedate: 15.08.2020 | Raffle Only
Zum Release des Nike Air Jordan 5 Retro ""Alternate Bel Air"" veranstalten wir ein Online-Raffle für die Kaufberechtigung!
- Teilnahmeschluss ist der 14.08.2020, um 13:00 Uhr.
- Ob du die Kaufberechtigung gewonnen hast oder nicht, erfährst du von uns am 15.08.2020, um 09:00 Uhr per Mail.
- Wir bitten dich davon abzusehen, bei unserem »Customer Service« für Raffle-Informationen anzurufen.
- Die Verlosung der Kaufberechtigung findet nur über das Raffle-Formular statt!
- Alle Angaben im Raffle-Formular müssen korrekt ausgefüllt sein. Im Nachgang kannst du deine Angaben im Formular nicht mehr ändern.
- Solltest Du Dein Kaufrecht nicht innerhalb von 24 Stunden wahrnehmen, verfällt es und die Kaufberechtigung geht an einen anderen Teilnehmer.
- Mehrfachteilnahme ist ausgeschlossen.
- Bitte halte deine Kunden-Nr. bereit – diese findest du nach »Anmelden« unter »Mein Konto«. Dort kannst du auch deine Lieferadresse aktualisieren, falls nötig.
- BITTE BEACHTE: Zu jedem Paar geben wir ein T-Shirt im »Fresh Prince of Bel-Air«-Design gratis mit dazu. Wähle dazu im Raffle-Formular auch Deine Shirt Größe aus. Sollte Deine Wunschgröße für das gratis T-Shirt nicht mehr verfügbar sein, versuchen wir, Dir die nächst größere / nächst kleinere Größe zu schenken!
RAFFLE IST BEENDET
Passend zum 30. Geburtstag des Nike Air Jordan 5 bringt die Jordan Brand einen ganz besonderen Colorway an den Start, der von keinem Geringeren als dem »Fresh Prince of Bel-Air« inspiriert ist!
Schon 2013 brachte der Jumpman eine von Will Smiths TV-Rolle inspirierte Variante des beliebten Modells heraus, die sofort seine Fans unter den Sneakerheads, Basketball-Freaks und Film-Liebhabern unter uns fand. Nachdem der Schuh damals in einem grauen Nubuk releast wurde, kommt der AJ5 jetzt in einem weißen Glattleder in unsere Regale. Die bunten Details, die man sowohl beim gestickten Jumpman-Branding, am Lining und an der Midsole vorfindet, sind von den Klamotten, die Will Smith in der 90er Kults-Sitcom trägt, inspiriert.
Um diesen Release standesgemäß zu zelebrieren, haben wir extra T-Shirts im passenden »Fresh Prince of Bel-Air« Design für Euch entworfen, die Ihr gratis zu jedem Paar dazu bekommt. So könnt Ihr - ebenso wie »Will« höchstpersönlich - ein freshes 90s Outfit rocken könnt!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Vans Era (multi)","https://www.43einhalb.com/p/vans-era-multi-426676","https://43einhalb.com/media/243960/w/616/h/370/n/vans-vn0a4u391io1-era-1.jpg","","","","","€ 84,95","Der Vans Era is ein Low-Top-Schuh zum Schnüren mit Zungen- und Futter-Polsterung für zusätzlichen Komfort und einer Laufsohle in Waffel-Optik für mehr Rutschfestigkeit.
Hier zeigt sich der Klassiker mal von einer ganz anderen Seite. Dieses Paar kommt im trendigen Patchwork-Style in unsere Regale, und sorgt damit für einen echten Hingucker!","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans"
"New Balance ML574SSP (grün)","https://www.43einhalb.com/p/new-balance-ml574ssp-gruen-406131","https://43einhalb.com/media/243547/w/616/h/370/n/nb-819471-60-6-ml574ssp-1.jpg","","","","","€ 89,95","Wenn man von New Balance spricht, kommt zwangsläufig der 574er zur Sprache. Es ist das seit 1988 immer leuchtende Aushängeschild der Laufschuhmarke, welches Liebhaber als auch New Balance Neulinge gleichermaßen begeistert!
Ausgestattet mit dem ENCAP-System, welches zusätzlich Stabilität und Dämpfung bringt, war der New Balance 574 viele Jahre einer der beliebtesten Laufschuhe. Heute ist er der solideste Lifestyle-Sneaker im New Balance Sortiment, nicht zuletzt weil er den Spagat zwischen Sportlichkeit und Casual wie kaum ein anderer Sneaker beherrscht.
Hier kommt der New Balance ML574SSSP mit einem auffälligem Upper in unterschiedlichen Grüntönen daher. Die weißen Details, die weiße Zwischensohle und die schwarze Gum-Außensohle runden den starken Retro-Look perfekt ab.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"New Balance WS327COB (oliv / grau)","https://www.43einhalb.com/p/new-balance-ws327cob-oliv-grau-407095","https://43einhalb.com/media/243535/w/616/h/370/n/nb-woman-822181-50-6-ws327cob-1-kopie.jpg","","","","","€ 99,95","New Balance ist zurück mit einem weiteren neuen Colorway des beliebten 327er! Mit der klar von Archiv-Stücken aus den 70er Jahren inspirierten Running-Silhouette, bei der sich die Outsole am Heel hochzieht, liefert New Balance dieses Jahr mit dem 327er eine echte Trendsilhouette, die durch ein großes, nahtloses Branding mit dem klassischen »N« vervollständig wird.
Dieser Colorway besticht durch schlichte Erdtöne in oliv und grau und wird durch eine klassische Gum-Outsole und altweißen Details beim Branding und den Laces abgerundet. Der Material-Mix besteht aus Suede und einem ballistischem Mesh, das für einen leichten Military-Look sorgt.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"Nike WMNS Air Jordan 1 High OG ""Satin Snake""","https://www.43einhalb.com/p/nike-wmns-air-jordan-1-high-og-satin-snake-412784","https://43einhalb.com/media/243445/w/616/h/370/n/nike-woman-cd0461-601-jordan-1-high-og-1-kopie.jpg","","","","","€ 159,95","Releasedate: 06.08.2020 | Raffle Only
Zum Release des Nike WMNS Air Jordan 1 High OG ""Satin Snake"" veranstalten wir ein Online-Raffle für die Kaufberechtigung!
- Teilnahmeschluss ist der 05.08.2020, um 15:00 Uhr.
- Ob du die Kaufberechtigung gewonnen hast oder nicht, erfährst du von uns am 06.08.2020, um 09:00 Uhr per Mail.
- Wir bitten dich davon abzusehen, bei unserem »Customer Service« für Raffle-Informationen anzurufen.
- Bitte beachte: Die Verlosung der Kaufberechtigung findet nur über das Raffle-Formular statt!
- Alle Angaben im Raffle-Formular müssen korrekt ausgefüllt sein. Im Nachgang kannst du deine Angaben im Formular nicht mehr ändern.
- Solltest Du Dein Kaufrecht nicht innerhalb von 24 Stunden wahrnehmen, verfällt es und die Kaufberechtigung geht an einen anderen Teilnehmer.
- Mehrfachteilnahme ist ausgeschlossen.
-Nur für registrierte Kunden
(Bitte halte deine Kunden-Nr. bereit – diese findest du nach »Anmelden« unter »Mein Konto«. Dort kannst du auch deine Lieferadresse aktualisieren, falls nötig.)
RAFFLE IST BEENDET","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Birkenstock x Stüssy Boston Bone","https://www.43einhalb.com/p/birkenstock-x-stuessy-boston-bone-443394","https://43einhalb.com/media/245466/w/616/h/370/n/birkenstock-1019742-boston-bs-1.jpg","","","","","€ 159,95","Releasedate: 28.08.2020 | Online: 00:01 Uhr.
Birkenstock hat sich für das nächste Projekt die Kult-Silhouette »Boston« geschnappt und sich mit keinem geringerem als der kalifornischen Streetwear-Brand Stüssy zusammengetan! Wie man es von Birkenstock gewohnt ist, releast auch dieses Pack mit dem beliebten orthopädischen Fußbett, das für ein gesundes Laufverhalten und einen angenehmen Komfort sorgt.
Das Upper der neuen Clogs besteht aus einem sehr hochwertigen Suede-Material, das in Kord-Optik gehalten wurde. Wie alle Birkenstock Modelle wurden auch die Birkenstock x Stüssy Boston in Deutschland vernäht. Neben dem starken Materialmix findet man auf der lateralen Seite ein minimalistisch eingestanztes Stüssy-Branding und einen verstellbaren Strap, die den Schuh perfekt abrunden.","https://43einhalb.com/media/246935/w/240/h/158/n/246935.jpg","https://www.43einhalb.com/marken/birkenstock"
"Nike WMNS AF1 LXX (beige / braun)","https://www.43einhalb.com/p/nike-wmns-af1-lxx-beige-braun-420136","https://43einhalb.com/media/244141/w/616/h/370/n/nike-wmns-dc1425-100-af1-lxx-1-kopie.jpg","","","","","€ 109,95","","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"On Cloudnova (silber / orange)","https://www.43einhalb.com/p/on-cloudnova-silber-orange-362873","https://43einhalb.com/media/243406/w/616/h/370/n/on-2699819-cloudnova-1.jpg","","","","","€ 159,95","Die Schweizer Running-Brand On überrascht uns jetzt mit einem ultralimitierten Sneaker, der Dir Performance-Technologie für jeden Tag bietet!
Der Cloudnova ist das neueste Mitglied der On-Familie und wurde speziell für den Lifestyle-Bereich kreiert, allerdings findest Du auch hier die charakteristische Lauftechnologie von On. Das neue Modell vereint das ganze Wissen des Sportartikelherstellers über Performance-Running mit einer neuartigen Sneaker-Silhouette. Komfort, Performance und Design für urbane Entdeckungsreisen – all das findest Du vereint im Cloudnova.
Verbundene CloudTec®-Elemente der nächsten Generation dämpfen den Aufprall des On Cloudnova und ein spezielles Speedboard™ sorgt für Power. Gummi-Elemente fördern die natürliche Abrollbewegung und dank des neuen Zungen-Designs passt sich der Schuh jedem Fuss optimal an.
Die einzigartige »Fersenzunge« und die innere Sockenkonstruktion sorgen für einen angenehm weichen Tragkomfort. Die gepolsterte Fersenpartie und die individuell verstellbare Schnürung sorgen für die perfekte Passform und maximale Bewegungsfreiheit. Entdecke deine Stadt und erlebe, was in ihr steckt – und in dir selbst.","https://43einhalb.com/media/196879/w/240/h/158/n/196879.jpg","https://www.43einhalb.com/marken/on"
"HOKA ONE ONE M Carbon X-SPE (beige / blau)","https://www.43einhalb.com/p/hoka-one-one-m-carbon-x-spe-beige-blau-436314","https://43einhalb.com/media/243228/w/616/h/370/n/hoka-one-one-1110512-twh-m-carbon-x-spe-1.jpg","","","","","€ 199,95","","https://43einhalb.com/media/218277/w/240/h/158/n/218277.jpg","https://www.43einhalb.com/marken/hoka-one-one"
"Nike Air Force 1 '07 Craft (weiß)","https://www.43einhalb.com/p/nike-air-force-1-07-craft-weiss-415748","https://43einhalb.com/media/243191/w/616/h/370/n/nike-cn2873-101-nike-air-force-1-07-craft-1-kopie.jpg","","","","","€ 119,95","Es gibt nur wenige Silhouetten im Sneaker-Game, die kaum noch einleitende Worte bedürfen. Weil sie gefühlt schon immer da waren, weil sie auf der ganzen Welt getragen werden und weil sie einfach jeden gehypten Sneaker-Trend überdauern. Der Nike Air Force 1 kann ohne Zweifel zu diesen zeitlosen Modellen gezählt werden, die voller Stolz den Titel »Sneaker-Ikone« tragen dürfen. Auch wenn die Attribute »ikonisch« oder »legendär« heutzutage ziemlich wahllos verwendet werden und schnell auch mal alltägliche Sachen, wie lustige Youtube-Videos oder eine schmackhafte Smoothie-Bowl beschreiben, ist und bleibt eine »Ikone« laut offizieller Duden-Definition eine »Person oder Sache, die als Verkörperung bestimmter Werte, Vorstellungen oder eines bestimmte Lebensgefühls« gehandelt wird. Eins steht fest: Wenn überhaupt ein Sneaker den Titel »Ikone« verdient hat, dann ist es wohl der Nike Air Force 1.
Ursprünglich 1982 als erster Basketballschuh mit der der Nike Air Technologie auf den Markt bzw. Court gebracht, ließ bereits der Name der neuen Premium-Silhouette Großes erwarten. So zog man Inspiration bei dem Präsidenten der Vereinigten Staaten selbst und taufte den neuen Basketball-Sneaker kurzerhand in Anlehnung an das Präsidentenflugzeug »Air Force 1«. Während der Kultsneaker zunächst als praktische High-Top-Schuh auf dem Court groß und später als angesagt Low-Top-Verison in der Hip Hop-Szene gefeiert wurde, dient die klassische AF1-Silhouette seither als Grundlage für zahlreiche künstlerische Designs, subtile zeitgemäße Updates und starke Kollaborationen. Dabei ging jedoch nie die typische AF1-DNA, die wir by the way ihrem Designer Bruce Kilgore zu verdanken haben, verloren. Dank seiner zeitlosen Wandelbarkeit mauserte sich die einzigartige Air Force-Silhouette nach und nach zum unangefochtenen Standard in der weltweiten Streetwear-Szene – eine waschechte »Ikone« eben, die sich ihren Titel mehr als verdient hat.
Hier kommt der Nike Air Force 1 ’07 in einer neuen »Craft«-Version, die dank des Premiumleders und der dezenten Craft-Details des ursprünglichen AF1-Entwurfs zum lässigen Hingucker wird. So erscheinen die Nähte in leichtem Kontrast, die Panels sind etwas dicker als üblich und die Fersenlasche zeigt coole Wildleder-Details.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Force 1 '07 Craft (schwarz)","https://www.43einhalb.com/p/nike-air-force-1-07-craft-schwarz-415644","https://43einhalb.com/media/243177/w/616/h/370/n/nike-cn2873-001-nike-air-force-1-07-craft-1.jpg","","","","","€ 119,95","Es gibt nur wenige Silhouetten im Sneaker-Game, die kaum noch einleitende Worte bedürfen. Weil sie gefühlt schon immer da waren, weil sie auf der ganzen Welt getragen werden und weil sie einfach jeden gehypten Sneaker-Trend überdauern. Der Nike Air Force 1 kann ohne Zweifel zu diesen zeitlosen Modellen gezählt werden, die voller Stolz den Titel »Sneaker-Ikone« tragen dürfen. Auch wenn die Attribute »ikonisch« oder »legendär« heutzutage ziemlich wahllos verwendet werden und schnell auch mal alltägliche Sachen, wie lustige Youtube-Videos oder eine schmackhafte Smoothie-Bowl beschreiben, ist und bleibt eine »Ikone« laut offizieller Duden-Definition eine »Person oder Sache, die als Verkörperung bestimmter Werte, Vorstellungen oder eines bestimmte Lebensgefühls« gehandelt wird. Eins steht fest: Wenn überhaupt ein Sneaker den Titel »Ikone« verdient hat, dann ist es wohl der Nike Air Force 1.
Ursprünglich 1982 als erster Basketballschuh mit der der Nike Air Technologie auf den Markt bzw. Court gebracht, ließ bereits der Name der neuen Premium-Silhouette Großes erwarten. So zog man Inspiration bei dem Präsidenten der Vereinigten Staaten selbst und taufte den neuen Basketball-Sneaker kurzerhand in Anlehnung an das Präsidentenflugzeug »Air Force 1«. Während der Kultsneaker zunächst als praktische High-Top-Schuh auf dem Court groß und später als angesagt Low-Top-Verison in der Hip Hop-Szene gefeiert wurde, dient die klassische AF1-Silhouette seither als Grundlage für zahlreiche künstlerische Designs, subtile zeitgemäße Updates und starke Kollaborationen. Dabei ging jedoch nie die typische AF1-DNA, die wir by the way ihrem Designer Bruce Kilgore zu verdanken haben, verloren. Dank seiner zeitlosen Wandelbarkeit mauserte sich die einzigartige Air Force-Silhouette nach und nach zum unangefochtenen Standard in der weltweiten Streetwear-Szene – eine waschechte »Ikone« eben, die sich ihren Titel mehr als verdient hat.
Hier kommt der Nike Air Force 1 ’07 in einer neuen »Craft«-Version, die dank des Premiumleders und der dezenten Craft-Details des ursprünglichen AF1-Entwurfs zum lässigen Hingucker wird. So erscheinen die Nähte in leichtem Kontrast, die Panels sind etwas dicker als üblich und die Fersenlasche zeigt coole Wildleder-Details.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Force 1 Shadow SE (hellblau)","https://www.43einhalb.com/p/nike-air-force-1-shadow-se-hellblau-414594","https://43einhalb.com/media/243164/w/616/h/370/n/ck6561-001-phslh000-2000-kopie.jpg","","","","","€ 119,95","Der Nike Air Force 1 ist eine Universalsprache. Er ist einer der wenigen Schuhe, die auf der ganzen Welt getragen werden!
Im Jahre 1982 wurde der Air Force 1 erstmals auf den Markt gebracht. Es ist der Nike-Sneaker, der wohl den höchsten Wiedererkennungswert überhaupt genießt, nicht zuletzt weil er in der HipHop-Szene über Jahrzehnte gefeiert wurde wie kein anderer Sneaker. Auch aus technischer Sicht muss sich dieser Klassiker nicht verstecken: Der Air Force 1 kommt mit einem durchgehenden Air-Element für leichte Dämpfung und angenehmes Tragegefühl. Zudem sorgt die Gummi-Außensohle für den nötigen Grip.
Hier zeigt sich der Nike Air Force 1 mal von seiner verspielteren Seite. Er kommt mit einem mehrlagigen Upper in Pastell-Farben, doppeltem Branding und einer extragroßen Mittelsohle daher. Zusätzlich hat der Nike WMNS Air Force 1 Shadow SE zwei Ösen, zwei Mudguards und zwei Laschen auf der Rückseite. Das lilane Upper bekommt durch die abgedunkelte Midsole den letzten Schliff und macht ihn zu einem tollen Alltagsbegleiter.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Force 1 Shadow SE (weiß / grau)","https://www.43einhalb.com/p/nike-air-force-1-shadow-se-weiss-grau-414626","https://43einhalb.com/media/243920/w/616/h/370/n/nike-wmns-ck6561-100-af1-shadow-se-1.jpg","","","","","€ 119,95","Der Nike Air Force 1 ist eine Universalsprache. Er ist einer der wenigen Schuhe, die auf der ganzen Welt getragen werden!
Im Jahre 1982 wurde der Air Force 1 erstmals auf den Markt gebracht. Es ist der Nike-Sneaker, der wohl den höchsten Wiedererkennungswert überhaupt genießt, nicht zuletzt weil er in der HipHop-Szene über Jahrzehnte gefeiert wurde wie kein anderer Sneaker. Auch aus technischer Sicht muss sich dieser Klassiker nicht verstecken: Der Air Force 1 kommt mit einem durchgehenden Air-Element für leichte Dämpfung und angenehmes Tragegefühl. Zudem sorgt die Gummi-Außensohle für den nötigen Grip.
Hier zeigt sich der Nike Air Force 1 mal von seiner verspielteren Seite. Er kommt mit einem mehrlagigen Upper, mit doppeltem Branding und einer extragroßen Mittelsohle daher. Zusätzlich hat der Nike WMNS Air Force 1 Shadow zwei Ösen, zwei Mudguards und zwei Laschen auf der Rückseite. Das weiße Upper bekommt durch die zahlreichen grauen Details einen freshen Look.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Force 1 Shadow ""Crimson Tint""","https://www.43einhalb.com/p/nike-air-force-1-shadow-crimson-tint-413024","https://43einhalb.com/media/243348/w/616/h/370/n/nike-wmns-ci0919-107-nike-air-force-1-shadow-1-kopie.jpg","","","","","€ 109,95","","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike WMNS Jordan 1 Mid ""Multi Patent""","https://www.43einhalb.com/p/nike-wmns-jordan-1-mid-multi-patent-417258","https://43einhalb.com/media/243051/w/616/h/370/n/nike-wmns-cv5276-001-wmns-air-jordan-1-mid-se-1.jpg","","","","","€ 129,95","Releasedate: 31.07.2020 | Raffle Only
Zum Release des Nike WMNS Air Jordan 1 Mid ""Multi Patent"" veranstalten wir ein Online-Raffle für die Kaufberechtigung!
- Teilnahmeschluss ist der 30.07.2020, um 16:00 Uhr.
- Ob du die Kaufberechtigung gewonnen hast oder nicht, erfährst du von uns am 31.07.2020, um 09:00 Uhr per Mail.
- Wir bitten dich davon abzusehen, bei unserem »Customer Service« für Raffle-Informationen anzurufen.
- Bitte beachte: Die Verlosung der Kaufberechtigung findet nur über das Raffle-Formular statt!
- Alle Angaben im Raffle-Formular müssen korrekt ausgefüllt sein. Im Nachgang kannst du deine Angaben im Formular nicht mehr ändern.
- Solltest Du Dein Kaufrecht nicht innerhalb von 24 Stunden wahrnehmen, verfällt es und die Kaufberechtigung geht an einen anderen Teilnehmer.
- Mehrfachteilnahme ist ausgeschlossen.
-Nur für registrierte Kunden
(Bitte halte deine Kunden-Nr. bereit – diese findest du nach »Anmelden« unter »Mein Konto«. Dort kannst du auch deine Lieferadresse aktualisieren, falls nötig.)
RAFFLE IST BEENDET","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Force 1 LV8KSA GS (weiß / rot)","https://www.43einhalb.com/p/nike-air-force-1-lv8ksa-gs-weiss-rot-415836","https://43einhalb.com/media/242855/w/616/h/370/n/nike-wmns-cn8534-100-nike-air-force-1-lv8ska-gs-1-kopie.jpg","","","","","€ 84,95","","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"adidas UltraBOOST (schwarz)","https://www.43einhalb.com/p/adidas-ultraboost-schwarz-268399","https://43einhalb.com/media/242800/w/616/h/370/n/adidas-f36641-ultraboost-1-kopie.jpg","","","","","€ 159,95","Mit der Entwicklung der BOOST™ Technologie ging adidas bezogen auf den Laufschuh-Markt einen riesigen Schritt nach vorne. Selten konnte eine Dämpfungstechnologie in den letzten Jahren so positiv überraschen – umso mehr freuen wir uns natürlich, dass wir Euch die neuen Ultraboost-Modelle präsentieren dürfen.
Was genau macht die Schuhe so einzigartig? Die BOOST™ Sohlentechnologie bietet mehr Energierückgewinnung als jedes andere schaumbasierte Dämpfungsmaterial in der Laufschuhindustrie – wenn das mal keine Ansage ist. Es kombiniert hohen Komfort und geringes Gewicht mit dynamischer Energie, was das einzigartige Laufgefühl des BOOST™ ausmacht. Erreicht wird diese Kombination durch tausende kleine Energiekapseln, die die charakteristische Zwischensohle des Schuhs bilden. Dank ihrer Zellstruktur sind sie in der Lage, bei jedem Schritt Energie zu speichern und wieder abzugeben.
Doch als wäre das noch nicht genung, kommt der adidas Ultraboost obendrein auch noch mit dem besonders bequemen PRIMEKNIT-Upper: Das gewebte Obermaterial passt sich dem Fuß perfekt an und sorgt für ein natürliches Laufgefühl, optimalen Halt sowie ultraleichten Komfort.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Nike Air Force 1 GS (weiß / pink)","https://www.43einhalb.com/p/nike-air-force-1-gs-weiss-pink-417394","https://43einhalb.com/media/242581/w/616/h/370/n/nike-wmns-cv7663-100-nike-air-force-1-gs-1.jpg","","","","","€ 74,95","Es gibt nur wenige Silhouetten im Sneaker-Game, die kaum noch einleitende Worte bedürfen. Weil sie gefühlt schon immer da waren, weil sie auf der ganzen Welt getragen werden und weil sie einfach jeden gehypten Sneaker-Trend überdauern. Der Nike Air Force 1 kann ohne Zweifel zu diesen zeitlosen Modellen gezählt werden, die voller Stolz den Titel »Sneaker-Ikone« tragen dürfen. Auch wenn die Attribute »ikonisch« oder »legendär« heutzutage ziemlich wahllos verwendet werden und schnell auch mal alltägliche Sachen, wie lustige Youtube-Videos oder eine schmackhafte Smoothie-Bowl beschreiben, ist und bleibt eine »Ikone« laut offizieller Duden-Definition eine »Person oder Sache, die als Verkörperung bestimmter Werte, Vorstellungen oder eines bestimmte Lebensgefühls« gehandelt wird. Eins steht fest: Wenn überhaupt ein Sneaker den Titel »Ikone« verdient hat, dann ist es wohl der Nike Air Force 1.
Ursprünglich 1982 als erster Basketballschuh mit der der Nike Air Technologie auf den Markt bzw. Court gebracht, ließ bereits der Name der neuen Premium-Silhouette Großes erwarten. So zog man Inspiration bei dem Präsidenten der Vereinigten Staaten selbst und taufte den neuen Basketball-Sneaker kurzerhand in Anlehnung an das Präsidentenflugzeug »Air Force 1«. Während der Kultsneaker zunächst als praktische High-Top-Schuh auf dem Court groß und später als angesagt Low-Top-Verison in der Hip Hop-Szene gefeiert wurde, dient die klassische AF1-Silhouette seither als Grundlage für zahlreiche künstlerische Designs, subtile zeitgemäße Updates und starke Kollaborationen. Dabei ging jedoch nie die typische AF1-DNA, die wir by the way ihrem Designer Bruce Kilgore zu verdanken haben, verloren. Dank seiner zeitlosen Wandelbarkeit mauserte sich die einzigartige Air Force-Silhouette nach und nach zum unangefochtenen Standard in der weltweiten Streetwear-Szene – eine waschechte »Ikone« eben, die sich ihren Titel mehr als verdient hat.
Hier kommt der Nike Air Force 1 GS in einer süßen Version mit weißem Upper und rosa Details.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
