"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_title_url","Sneaker_brand","Sneaker_brand_url","Sneaker_price","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url"
"Puma Basket VTG (weiß / lila)","https://www.43einhalb.com/p/puma-basket-vtg-weiss-lila-472993","https://43einhalb.com/media/251311/w/616/h/370/n/puma-woman-374922-04-basket-vtg-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 89,95","Releasedate: 01.11:2020 | Online: 00:01 Uhr.
Zum Ende des Jahres haben wir noch ein echtes Highlight für Euch im Repertoire - die Rückkehr des Puma Baskets VTG als ein-zu-eins Remake der Originalversion! Als Basketball-Version des legendären Puma Suede schrieb das Kult-Modell Geschichte in Zeiten, als die NBA mit ihren strengen Regeln bezüglich der Sportschuhe längst nicht so war, wie wir sie heute kennen. Nach seinem Debüt auf dem Basketball-Parkett dauerte es auch nicht mehr lange, bis der Basket auf der Straße adaptiert wurde und zunehmend von B-Boys und Sprayern getragen wurde.
Im Jahr 2021 feiert der Kult-Schuh bereits sein 50. Jubiläum, und um den Geburtstag gebührend einzuleiten geht es jetzt schon mit den ersten Releases los. Wie schon damals überzeugt der Puma Basket VTG durch seine Robustheit und sein cleanes Erscheinungsbild. Der Sneaker kommt mit einem Upper aus Glattleder daher, farblich abgesetzten Puma Streifen aus Velour-Leder und einem Lining, das ebenfalls aus Leder besteht - Eigenschaften, die den Basket zum perfekten Alltags-Begleiter machen. Natürlich darf getreu der OG-Version das legendäre Puma Gold-Foil Branding nicht fehlen!","https://43einhalb.com/media/59719/w/240/h/158/n/59719.jpg","https://www.43einhalb.com/marken/puma"
"Puma Basket VTG (schwarz / weiß)","https://www.43einhalb.com/p/puma-basket-vtg-schwarz-weiss-472957","https://43einhalb.com/media/251316/w/616/h/370/n/puma-374922-03-basket-vtg-1.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","€ 89,95","Releasedate: 01.11:2020 | Online: 00:01 Uhr.
Zum Ende des Jahres haben wir noch ein echtes Highlight für Euch im Repertoire - die Rückkehr des Puma Baskets VTG als ein-zu-eins Remake der Originalversion! Als Basketball-Version des legendären Puma Suede schrieb das Kult-Modell Geschichte in Zeiten, als die NBA mit ihren strengen Regeln bezüglich der Sportschuhe längst nicht so war, wie wir sie heute kennen. Nach seinem Debüt auf dem Basketball-Parkett dauerte es auch nicht mehr lange, bis der Basket auf der Straße adaptiert wurde und zunehmend von B-Boys und Sprayern getragen wurde.
Im Jahr 2021 feiert der Kult-Schuh bereits sein 50. Jubiläum, und um den Geburtstag gebührend einzuleiten geht es jetzt schon mit den ersten Releases los. Wie schon damals überzeugt der Puma Basket VTG durch seine Robustheit und sein cleanes Erscheinungsbild. Der Sneaker kommt mit einem Upper aus Glattleder daher, farblich abgesetzten Puma Streifen aus Velour-Leder und einem Lining, das ebenfalls aus Leder besteht - Eigenschaften, die den Basket zum perfekten Alltags-Begleiter machen. Natürlich darf getreu der OG-Version das legendäre Puma Gold-Foil Branding nicht fehlen!","https://43einhalb.com/media/59719/w/240/h/158/n/59719.jpg","https://www.43einhalb.com/marken/puma"
"adidas Superstar Vegan (schwarz / weiß)","https://www.43einhalb.com/p/adidas-superstar-vegan-schwarz-weiss-430866","https://43einhalb.com/media/244403/w/616/h/370/n/adidas-fw2296-superstar-vegan-1-kopie.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","€ 99,95","»Our Icons Go Vegan« - Unter diesem Motto präsentiert adidas Originals einige seiner absoluten Klassiker im neuen Remake, das komplett auf tierische Materialien verzichtet und somit zu 100% vegan ist. Ein starkes Statement für eine bessere Zukunft!
Als unangefochtene adidas-Legende darf selbstverständlich auch der Superstar in der »Vegan Icons«-Kollektion nicht fehlen. Das schlichte, schwarze Synthetik-Upper besteht aus recyceltem Materialien und kommt mit einer nützlichen PU-Beschichtung. Der adidas Superstar »Vegan« begeistert als vegane Alternative zum Klassiker und verzichtet dabei vom Material, über die Farbe bis hin zum Kleber komplett auf tierische Materialien.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Vans Old Skool LX OG (schwarz / weiß)","https://www.43einhalb.com/p/vans-old-skool-lx-og-schwarz-weiss-394649","https://43einhalb.com/media/244071/w/616/h/370/n/vans-vn0a4p3xoiu1-old-skool-lx-1-kopie.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","€ 84,95","Der Vans Old Skool ist das erste Modell der Marke auf welchem der klassische Vans-Seitenstreifen zu sehen war, zweifelsohne ein Symbol für die Welt des Skateboarding schlechthin.
Der Sneaker überzeugt durch seinen schlichten, zeitlosen Stil, als auch durch Funktionalität. Er passt sowohl zum locker-schicken Outfit, hat sich aber ebenfalls bei der Skate-Community wegen seiner hohen Strapazierfähigkeit bewährt.
Hier kommt der Vans Old Skool LX OG kommt hier in seinem klassischen Schwarzen Colorway daher. Die Weißen Details runden den »to go« Sneaker perfekt ab.","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans"
"Vans SK8-Lo (gelb)","https://www.43einhalb.com/p/vans-sk8-lo-gelb-426860","https://43einhalb.com/media/243958/w/616/h/370/n/vans-vn0a4uuk24k1-sk8-low-1.jpg","SK8-Lo (gelb)","","Vans","","€ 74,95","SUEDE-CANVAS-VIRGIN - Upper Material Leather 66,29%; Upper Material Textile 33,71%; Upper Material Rubber Plastic 0%; - Leather","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans"
"ASICS SportStyle Gel-Kayano 5 OG (weiß / türkis / orange)","https://www.43einhalb.com/p/asics-sportstyle-gel-kayano-5-og-weiss-tuerkis-orange-405109","https://43einhalb.com/media/243944/w/616/h/370/n/asics-1021a280-102-gel-kayano-5-og-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 139,95","Gel-Kayano – Dieser Name steht bei ASICS Sportstyle für das Non-Plus-Ultra, für den vollendeten Performance Laufschuh.
Bisher brachte der japanische Sportartikelhersteller in dieser Serie 25 Modelle auf den Markt und ein Ende ist noch lange nicht in Sicht. Seinen Anfang nahm diese Erfolgsstory im Jahr 1993. Der Original Gel-Kayano wurde damals für ambitionierte Langstreckenläufer konzipiert und deshalb mit gleich zwei GEL-Einheiten ausgerüstet: Ein Theta GEL-Pad am Hinterfuß und P-GEL am Vorderfuß. Zudem kommt der Sneaker mit einer Dual-Density Mittelsohle, kühlendem Mesh-Material und einer flexiblen Außensohle.
Dank seiner überzeugenden Performance und seinem ikonischen Design hat der Gel-Kayano über die Jahre hinweg auch als beliebte Lifestyle-Silhouette von sich Reden gemacht und immer wieder mit neuen Looks für Aufsehen gesorgt.","https://43einhalb.com/media/213728/w/240/h/158/n/213728.jpg","https://www.43einhalb.com/marken/asics-sportstyle"
"On Cloudstratus (grau / rot)","https://www.43einhalb.com/p/on-cloudstratus-grau-rot-468947","https://43einhalb.com/media/252894/w/616/h/370/n/on-2999565-cloudstratus-1.jpg","Cloud Hi (grau)","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","On","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","€ 179,95","Releasedate: 19.11.2020 | Online: 00:01 Uhr.
Mit dem Cloudstratus hat On jetzt die nächste Generation der Cloud-Tec Performance Laufschuhe entwickelt, die komplett auf Dämpfung ausgelegt sind. Grundgedanke des Produktkonzeps war die Frage, wie wie man die ohne hin schon super bequeme Dämpfung des Schuhs auf ein neues Level haben kann. So entschied man sich dazu, zwei Cloud-Tec Schichten übereinander zu setzen und das Ergebnis mehr Clouds sind natürlich auch mehr Leistung für deinen nächsten Lauf!
Der anatomisch gestaltete Mesh-Oberschuh ist asymmetrisch geformt und ganz auf deine Bewegung abgestimmt. Er ist weich und stabil, bietet optimalen Komfort und ist atmungsaktiv, damit die Luft zirkulieren kann. Die Sternschnürung bezieht mehr Mesh von den Seiten des Schuhs mit ein. So wird der Fuss für eine sichere Passform und mehr Support bei deiner natürlichen Laufbewegung optimal umhüllt.","https://43einhalb.com/media/196879/w/240/h/158/n/196879.jpg","https://www.43einhalb.com/marken/on"
"HOKA ONE ONE M Stinson Mid Gore-Tex (grau)","https://www.43einhalb.com/p/hoka-one-one-m-stinson-mid-gore-tex-grau-437004","https://43einhalb.com/media/246450/w/616/h/370/n/hoka-1106515-dggd-m-stinson-mid-gtx-1.jpg","M Stinson Mid Gore-Tex (grau)","","HOKA ONE ONE","","€ 179,95","2009 setzten sich Nicolas Mermoud und Jean-Luc Dirad ein Ziel: einen Laufschuh zu entwickeln, der den anspruchsvollen Trails in den Alpen, Pyrenäen und Dolomiten gewachsen ist. Um dieses Ziel zu erreichen gründeten die beiden ehemaligen Salomon Mitarbeiter Hoka One One (ausgesprochen: O-Nay O-Nay). Dieses Ziel wurde bereits in den ersten Jahren erreicht und Hoka One One eroberte die Welt des Sports im Sturm. Jetzt ist die Power-Brand bereit, sich den Hürden der Modewelt zu stellen und mit höchster Funktionalität und sportlichem Design die Streetwear-Szene zu erobern.
Mit dem neuen M Stinson Mid Gore-Tex releast die noch junge, aber dennoch renommierte Brand einen sportlichen Wanderstiefel, der in einem all-over oliven Design daher kommt und durch das Gore-Tex Membran jeden Wetterbedingungen trotzen kann. Gerade in dieser unberechenbarer Jahreszeit schafft Hoka One One mit dieser neuen Silhouette erfolgreich den Spagat zwischen Funktion und Design.","https://43einhalb.com/media/218277/w/240/h/158/n/218277.jpg","https://www.43einhalb.com/marken/hoka-one-one"
"Nike Air Max 2090 (weiß)","https://www.43einhalb.com/p/nike-air-max-2090-weiss-378000","https://43einhalb.com/media/232832/w/616/h/370/n/nike-bv9977-100-air-max-2090-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 149,95","Zum diesjährigen Air Max Day präsentierte uns der Swoosh neben dem Air Max 90 eine komplett neue Silhouette - den Air Max 2090!
Der 2090 wurde vom legendären Air Max 90 inspiriert und besticht durch Nike Air-Dämpfung, die unvergleichlichen Tragekomfort gewährleistet. Das transparente Mesh im Obermaterial und zeitlose Elemente des Klassikers sorgen für einen markanten, modernisierten Look.
Nachdem die Silhouette mit dem unumstrittenen »Duck Camo« Colorway einen gelungenen Start ins Sneaker-Game hinlegte, dürfen wir uns jetzt über weitere Colorways freuen. Im schlichten All-White Colorway kommen die futuristischen Linien der Silhouette noch besser zur Geltung, die den Sneaker zu einem echten Hingucker werden lassen.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"On Cloud Hi Edge Defy (beige / grün)","https://www.43einhalb.com/p/on-cloud-hi-edge-defy-beige-gruen-468367","https://43einhalb.com/media/254352/w/616/h/370/n/on-2899396-cloud-hi-edge-defy-1.jpg","V-10 - B-MESH (beige / weiß)","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","VEJA","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","€ 199,95","Releasedate: 03.12.2020 | Online: 00:01 Uhr.
Pünktlich zur Winter-Saison präsentiert uns On Running den super leichten Cloud Hi Edge Defy !
Wenn Ihr in der Region rund um die Schweizer Alpen geboren wurdet, habt ihr garantiert schnell gelernt, dass der Winter hart zuschlägt. Mit dem limitierten Cloud Hi Edge Defy, zeigt Euch die Schweizer Premium Running Brand jetzt, wie man zurückschlägt! Das Upper des speziell für kalte Temperaturen entwickelten Runners besteht aus einem Iso-Material, das für ein angenehmes Laufklima sorgt. Auffällige Farbdetails und ein Strap-System sind zudem von der Ski-Schuh Ästhetik inspiriert worden. Natürlich darf auch bei diesem Sneaker die ultra komfortable CloudTec Technologie nicht fehlen!","https://43einhalb.com/media/196879/w/240/h/158/n/196879.jpg","https://www.43einhalb.com/marken/on"
"Vans SK8-Hi MTE 2.0 DX (rot / beige)","https://www.43einhalb.com/p/vans-sk8-hi-mte-20-dx-rot-beige-426248","https://43einhalb.com/media/249198/w/616/h/370/n/vans-vn0a4p3i23u1-ua-sk8-hi-mte-20-dx-1.jpg","ML574SSO (rot)","https://www.43einhalb.com/p/new-balance-ml574sso-rot-406879","New Balance","https://www.43einhalb.com/p/new-balance-ml574sso-rot-406879","€ 119,95","Dieses Gründungsmitglied von Vans’ legendärem High Top-Skateschuh-Erbe war der erste Schuh, der den unterstützenden Halt eines Sportschuhs in die Welt des Skatens brachte. Die Beleibtheit des Sk8-Hi-Looks folgte auf dem Fuße, und der Schuh wurde schnell ein Favourit bei Skatern, Musikern Künstlern und in vielen Subkulturen. Bis zum heutigen Tag hat er seine Original-Form beibehalten.
Der Vans Sk8-Hi 46 MTD LX interpretiert den legendären Hi-Top-Schuh von Vans neu und weist zusätzliche Designdetails für den Winter auf. Das hochwertige Obermaterial aus wetterbeständigem Wild- und Glattleder, das warme Futter und die wärmespeichernde Schicht zwischen Innen- und Laufsohle halten den Fuß warm und schützen vor Nässe. Die innovative vulkanisierte Profilsohle beruht auf 20 Jahren Erfahrung in der Herstellung von Snowboard Boots und bietet maximalen Grip. Zusätzlich verfügt der Sk8-Hi 46 MTD DX über eine UltraCrush Innensohle für lang anhaltenden Komfort, verstärkte Zehenkappen, die vor Abnutzung schützen, sowie eine gepolsterte Manschette für mehr Halt und Flexibilität.
Hier kommt der Vans Sk8-Hi 46 MTD LX in einem herbstlichen roten und beigen Colorway daher. Zusätzlich befindet sich ein Pull-Tab am Heel des Schuhs, das den Einstieg in diese legendäre Silhouette vereinfacht.","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans"
"New Balance WL574VAA (weiß / schwarz)","https://www.43einhalb.com/p/new-balance-wl574vaa-weiss-schwarz-408625","https://43einhalb.com/media/238618/w/616/h/370/n/nb-819601-50-8-wl574vaa-1.jpg","V-10 - B-MESH (beige / weiß)","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","VEJA","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","€ 99,95","Wenn man von New Balance spricht, kommt zwangsläufig der 574er zur Sprache. Es ist das seit 1988 immer leuchtende Aushängeschild der Laufschuhmarke, welches Liebhaber als auch New Balance Neulinge gleichermaßen begeistert!
Ausgestattet mit dem ENCAP-System, welches zusätzlich Stabilität und Dämpfung bringt, war der New Balance 574 viele Jahre einer der beliebtesten Laufschuhe. Heute ist er der solideste Lifestyle-Sneaker im New Balance Sortiment, nicht zuletzt weil er den Spagat zwischen Sportlichkeit und Casual wie kaum ein anderer Sneaker beherrscht.
Hier kommt der New Balance WL574VAA mit einem schönen weißen und schwarzen Colorway daher, der durch rote und beige Details perfekt abgerundet wird.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"New Balance ML574SSN (schwarz / grau)","https://www.43einhalb.com/p/new-balance-ml574ssn-schwarz-grau-406959","","","","","","","","",""
"Puma Future Rider Galaxy (grau / weiß / schwarz)","https://www.43einhalb.com/p/puma-future-rider-galaxy-grau-weiss-schwarz-436594","https://43einhalb.com/media/248577/w/616/h/370/n/puma-373385-01-future-rider-galaxy-1.jpg","Cloud Hi (grau)","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","On","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","€ 89,95","In den 1980ern wurde der Puma Fast Rider erstmals als einer der komfortabelsten und innovativsten Laufschuhe veröffentlicht und sicherte sich einen Platz als eine der ikonischsten Puma-Silhouetten. Ursprünglich als »State Of Art« Runner veröffentlicht schaffte er den Sprung von den Laufbahn auf die Straße und machte sich besonders bei Hobby-Läufern einen Namen.
Der Future Rider Galaxy verfügt dank seiner innovativen Technologie- und Design-Updates über eine dünne Federbein Outsole und einer ultra-komfortablen IMEVA Midsole, die sowohl dem Style- und den Komfort-Level zu Gute kommen.
Der moderne Material-Mix aus Nylon und Suede Overlays bringt durch eine rekonstruierte Optik den Vibe der 80er perfekt rüber. Der bunte Colorway des neuen Runners passt perfekt in den heutigen Fashion Zeitgeist und wird durch eine dezente Sohle mit Riderfoam vollendet. Besser hätte man den Style der 80er kaum in einen Sneaker verpacken können!","https://43einhalb.com/media/59719/w/240/h/158/n/59719.jpg","https://www.43einhalb.com/marken/puma"
"VEJA Rio Branco Alveomesh (weiß / beige)","https://www.43einhalb.com/p/veja-rio-branco-alveomesh-weiss-beige-440096","https://43einhalb.com/media/246470/w/616/h/370/n/veja-rb012382-rio-branco-1-kopie.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 114,95","Nachhaltig. Fair. Zeitlos. - »Sneakers that are made differently«!
Seit der Unternehmensgründung 2005 stellt VEJA erfolgreich unter Beweis, dass Stilbewusstsein und Nachhaltigkeit auch in der Sneaker-Branche Hand in Hand gehen können. Dabei ist die Idee hinter einem Paar VEJA Sneaker genau so simpel wie genial: Schlüpfe mit einem Fuß in überzeugendes Design und übernehme mit dem anderen soziale Verantwortung!
Doch erstmal von vorne: Im Jahr 2005 stellten sich die beiden französischen VEJA-Gründer Sébastien Kopp und François-Ghislain Morillion eine folgenreiche Frage: »Ist eine andere Welt möglich?« . Um eine Antwort auf diese entscheidende Frage zu finden, begaben sich die Zwei auf eine lange Reise, auf der sie die Entwicklung und Produktion von Turnschuhen sowie die entstehenden Rohstoffpreise nachvollziehen und verstehen wollten. Während ihrer Reise fanden sie nicht nur eine bejahende Antwort auf ihre Frage, sondern auch den Namen ihres neuen Unternehmens - VEJA ist Portugiesisch und beutetet »Schau hin!«. Und genau dies tut das innovative und umweltbewusste Label auch: Getrieben von der Vision das Konsumverhalten nachhaltig zu verändern, setzt VEJA auf transparente Produktionsketten, faire Arbeitsbedingungen und umweltfreundliche Materialien.
Wie alle VEJA-Modelle wurde auch der Rio-Branco Alveomesh in Brasilien unter fairsten Arbeitsbedingungen und aus nachhaltigen Materialen hergestellt. So kommt das Obermaterial aus Alveomesh daher, während das Innenfutter aus biologisch abgebauter Baumwolle besteht. Auch die Sohle ist aus nachhaltigem Naturkautschuk gefertigt. Selbstverständlich braucht der Rio Branco sich auch in Sachen Optik nicht zu verstecken. Die beigen Overlays auf der weißen Base setzen schöne Akzente und vollenden den lässigen Look.","https://43einhalb.com/media/237386/w/240/h/158/n/237386.jpg","https://www.43einhalb.com/marken/veja"
"VEJA Campo Chromefree (weiß / rose)","https://www.43einhalb.com/p/veja-campo-chromefree-weiss-rose-439928","https://43einhalb.com/media/248192/w/616/h/370/n/veja-woman-cp051812-campo-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 124,95","Nachhaltig. Fair. Zeitlos. - »Sneakers that are made differently«!
Seit der Unternehmensgründung 2005 stellt VEJA erfolgreich unter Beweis, dass Stilbewusstsein und Nachhaltigkeit auch in der Sneaker-Branche Hand in Hand gehen können. Dabei ist die Idee hinter einem Paar VEJA Sneaker genau so simpel wie genial: Schlüpfe mit einem Fuß in überzeugendes Design und übernehme mit dem anderen soziale Verantwortung!
Doch erstmal von vorne: Im Jahr 2005 stellten sich die beiden französischen VEJA-Gründer Sébastien Kopp und François-Ghislain Morillion eine folgenreiche Frage: »Ist eine andere Welt möglich?« . Um eine Antwort auf diese entscheidende Frage zu finden, begaben sich die Zwei auf eine lange Reise, auf der sie die Entwicklung und Produktion von Turnschuhen sowie die entstehenden Rohstoffpreise nachvollziehen und verstehen wollten. Während ihrer Reise fanden sie nicht nur eine bejahende Antwort auf ihre Frage, sondern auch den Namen ihres neuen Unternehmens - VEJA ist Portugiesisch und beutetet »Schau hin!«. Und genau dies tut das innovative und umweltbewusste Label auch: Getrieben von der Vision das Konsumverhalten nachhaltig zu verändern, setzt VEJA auf transparente Produktionsketten, faire Arbeitsbedingungen und umweltfreundliche Materialien.
Wie alle VEJA-Modelle wurde auch der »VEJA Campo Chromefree« in Brasilien unter fairsten Arbeitsbedingungen und aus nachhaltigen Materialen hergestellt. So kommt das Obermaterial aus chromefreiem Leder, während das Innenfutter aus biologisch abgebauter Baumwolle und das klassische V-Logo aus veganem Wildleder besteht. Auch die Sohle ist aus nachhaltigem Naturkautschuk gefertigt. Selbstverständlich braucht der »Campo« sich auch in Sachen Optik nicht zu verstecken. Das weiße Upper mit dunklerer Mittelsohle garantiert das VEJA-typische cleane Design und einen zeitlosen Look. Gleichzeitig sorgen die coolen Details in Blau und Orange für den allzeit beliebten Retro-Charme.","https://43einhalb.com/media/237386/w/240/h/158/n/237386.jpg","https://www.43einhalb.com/marken/veja"
"Karhu Fusion 2.0 ""Color of Mood Pack 3""","https://www.43einhalb.com/p/karhu-fusion-20-color-of-mood-pack-3-404257","https://43einhalb.com/media/251752/w/616/h/370/n/karhu-f804087-fusion-20-1.jpg","Arizona BF Patent Fuchsia Tulip","https://www.43einhalb.com/p/birkenstock-arizona-bf-patent-fuchsia-tulip-438400","Birkenstock","https://www.43einhalb.com/p/birkenstock-arizona-bf-patent-fuchsia-tulip-438400","€ 139,95","Releasedate: 06.11.2020 | Online: 00:01 Uhr. | Instore: Frankfurt.
Zum Herbst, einer Jahreszeit, die natürlich auch kältere Wetterbedingungen mit sich bringt, möchte Karhu Gefühle der Wärme, Behaglichkeit, Ruhe und Entspannung hervorrufen, und präsentiert Euch somit bereits den dritten Teil der »Colour Of Mood«-Serie, der aus einem Aria 95 und einem Fusion 2.0 Sneaker besteht.
Der Fusion 2.0 kommt mit einem hochwertigen Material-Mix aus Suede und Mesh daher. Das Mudguard, Teile der Seiten-Panels und das Heel sind in einem zarten Rosa daher, während sie die Roten Mesh Parts an der Toebox und dem unteren Außenbereich umrahmen. Das »M«-Branding ist in Blau gehalten und verfügt über minimalistische 3M Details. Oberhalb der Rosa-Panels befinden sich beige und braune perforierte Applikationen, die ebenfalls aus Suede bestehen.","https://43einhalb.com/media/106028/w/240/h/158/n/106028.jpg","https://www.43einhalb.com/marken/karhu"
"Karhu Fusion 2.0 ""Outdoor Pack"" (dunkelblau / rot)","https://www.43einhalb.com/p/karhu-fusion-20-outdoor-pack-dunkelblau-rot-404173","https://43einhalb.com/media/251753/w/616/h/370/n/karhu-f804085-fusion-20-1.jpg","Cloudswift (blau / weiß)","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","On","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","€ 139,95","Releasedate: 06.11.2020 | Online: 00:01 Uhr.
Nachdem Karhu bereits im Herbst 2017 das »Outdoor Pack« releast hatte, bringt die finnische Sportswear-Brand jetzt das Pack als Neuauflage zurück! Inspiriert wurde das Pack übrigens von Outdoor-Trails in den Bergen - durch den diesjährigen Outdoor-Sport Trend ist es jetzt der perfekte Zeitpunkt für den Re-release dieses Packs, das aus zwei schönen, wetterfesten Fusion 2.0 Paaren besteht. Die Colorways stammen übrigens von einem Karhu Outdoor-Katalog aus den 90er Jahren.","https://43einhalb.com/media/106028/w/240/h/158/n/106028.jpg","https://www.43einhalb.com/marken/karhu"
"Karhu Synchron Classic (grau / blau / rot)","https://www.43einhalb.com/p/karhu-synchron-classic-grau-blau-rot-404047","https://43einhalb.com/media/249097/w/616/h/370/n/karhu-f802511-synchron-classic-og-1.jpg","Cloud Hi (grau)","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","On","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","€ 129,95","Karhus Synchron Classic ist ein Sneaker, der in Form eines klassischen Runners mit einer komfortablen EVA Midsole daher kommt. Einst in den frühen 90er Jahren auf den Markt gekommen, bleibt sich der Synchron Classic selbst treu, denn wie die Originalversion besitzt er immer noch das asymmetrische Schnürsystem. Hochwertige Materialien wie Suede und Glattleder sorgen dabei für die nötige Robustheit. Für ein zeitgemäßes Update sorgt bei diesem Sneaker das mittlerweile sichtbar gewordene Air-System, das sich natürlich positiv auf den Komfort des Synchron Classics auswirkt.
Hier kommt der Synchron Classic mit einem beigen Mesh Upper daher, das durch graue Suede Applikationen aufgewertet wird. Die roten und blauen Details in Kombination mit der weißen Midsole runden den sportlichen Look dieser Running-Silhouette gelungen ab.","https://43einhalb.com/media/106028/w/240/h/158/n/106028.jpg","https://www.43einhalb.com/marken/karhu"
"Nike WMNS Waffle Racer Crater (grün / pink)","https://www.43einhalb.com/p/nike-wmns-waffle-racer-crater-gruen-pink-449012","https://43einhalb.com/media/249036/w/616/h/370/n/nike-woman-ct1983-700-waffle-racer-crater-1.jpg","Atacama (olive / schwarz)","https://www.43einhalb.com/p/birkenstock-atacama-olive-schwarz-400724","Birkenstock","https://www.43einhalb.com/p/birkenstock-atacama-olive-schwarz-400724","€ 109,95","Releasedate: 01.10.2020 | Online: 09:00 Uhr.
This is Trash.
Im Laufe des Jahres hat Nike die nachhaltige und innovative Space Hippie Serie mehr und mehr mit neuen Silhouetten erweitert. Um an den großen Erfolg der Reihe anzuknüpfen, verleiht Nike jetzt auch dem klassischen Waffle Racer das Space Hippie Treatment und steckt den legendären Retro Runner in ein futuristisches und umweltfreundliches Gewand.
Der Nike Waffle Racer Crater kommt in einem recycelten Polyester Upper daher und verfügt über eine komfortable Zwischensohle, die aus mindestens 11% Nike Grind Rubber, einem Gummi-Gemisch aufbereitet aus alten Schuh-Sohlen, besteht. Auch die Außensohle, die sich über die komplette Länge des Schuhs zieht und das Heel nach oben hin umschließt, wurde aus mindestens 15% Grind Rubber Material hergestellt.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
