"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_brand","Sneaker_price","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url","Sneaker_title_url","Sneaker_brand_url"
"Vans ComfyCush Slip-Skool (weiß / schwarz)","https://www.43einhalb.com/p/vans-comfycush-slip-skool-weiss-schwarz-465011","https://43einhalb.com/media/253181/w/616/h/370/n/vans-vn0a4p3e5gx1-ua-comfycush-slip-skool-1.jpg","Force 1 TD (weiß)","Nike","€ 94,95","Die kalifornische Skate-Brand Vans präsentiert uns jetzt ein Hybrid-Modell, das aus Design-Details des klassischen Slip-On und des legendären Old-Skool zusammengesetzt wurde. Das Ergebnis ist dieser funktionale Eye-Catcher, der den Slip-On im klassischen Checkerboard-Design durch eine Art »Regen-Cape« schützt. Zusätzlich verfügt der Vans ComfyCush Slip-Skool über die gleichnamige, super bequeme Dämpfungs-Technologie.","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838"
"New Balance ML574NLB (weiß / dunkelblau)","https://www.43einhalb.com/p/new-balance-ml574nlb-weiss-dunkelblau-408995","https://43einhalb.com/media/252670/w/616/h/370/n/nb-819421-60-10-ml574nlb-1.jpg","Force 1 TD (weiß)","Nike","€ 99,95","Wenn man von New Balance spricht, kommt zwangsläufig der 574er zur Sprache. Es ist das seit 1988 immer leuchtende Aushängeschild der Laufschuhmarke, welches Liebhaber als auch New Balance Neulinge gleichermaßen begeistert!
Ausgestattet mit dem ENCAP-System, welches zusätzlich Stabilität und Dämpfung bringt, war der New Balance 574 viele Jahre einer der beliebtesten Laufschuhe. Heute ist er der solideste Lifestyle-Sneaker im New Balance Sortiment, nicht zuletzt weil er den Spagat zwischen Sportlichkeit und Casual wie kaum ein anderer Sneaker beherrscht.
Hier kommt der New Balance ML574NLB in einer weißen Base daher, die durch dunkelblaue Suede-Panels und grüne Details eine sportliche Optik erhält.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838"
"Nike WMNS Air Force 1 ""Crater"" (weiß / hellblau)","https://www.43einhalb.com/p/nike-wmns-air-force-1-crater-weiss-hellblau-449154","https://43einhalb.com/media/250093/w/616/h/370/n/nike-woman-ct1986-100-air-force-1-crater-1-kopie.jpg","Force 1 TD (weiß)","Nike","€ 109,95","This is Trash.
Im Laufe des Jahres hat Nike die nachhaltige und innovative Move-To-Zero Serie mehr und mehr mit neuen Silhouetten erweitert. Um an den großen Erfolg der Reihe anzuknüpfen, darf natürlich auch der legendäre Air Force 1 als Teil des Crater-Packs nicht fehlen.
Hier kommt der Nike Air Force 1 Crater in einem aus recyceltem Polyester bestehenden Upper daher, das farblich perfekt mit der Sohle aus Nike Grind Rubber - einem eigens aus Ausschuss-Material hergestellten und ebenfalls nachhaltigen Gummi-Gemisch - abgestimmt ist.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838"
"Reebok Club C 85 (weiß / pink)","https://www.43einhalb.com/p/reebok-club-c-85-weiss-pink-456848","https://43einhalb.com/media/253839/w/616/h/370/n/reebok-women-fy5163-club-c-85-1.jpg","Force 1 TD (weiß)","Nike","€ 84,95","Der Reebok Club C 85 feiert 35-jähriges Jubiläum!
Für Reebok stehen Tradition und Authentizität an erster Stelle: Statt auf ausgefallene, futuristische Modelle zu setzen, bleiben die Macher von Reebok lieber ihren Wurzeln treu und präsentieren mit dem Club C 85 den nächsten Klassiker aus den 80er Jahren.
Zur Freude der Retro-Fans hat sich der Sneaker optisch im Vergleich zum Vorbild von 1985 kaum verändert, an neuen technischen Features wurde allerdings nicht gespart. So stattet Reebok den Klassiker mit einer Eva-Midsole für die optimale Dämpfung und einem abriebfesten Rubber für zuverlässigen Grip aus.
Zu seinem 35-jährigem Jubiläum kommt der Reebok Club C 85 mit einem weißen Upper daher. Die orangenen Details runden den Klassiker gelungen ab!","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838"
"Reebok Club C 85 (beige / dunkelrot)","https://www.43einhalb.com/p/reebok-club-c-85-beige-dunkelrot-429466","https://43einhalb.com/media/253111/w/616/h/370/n/reebok-fv2117-club-c-85-1.jpg","V-10 - B-MESH (beige / weiß)","VEJA","€ 109,95","Der Reebok Club C 85 feiert 35-jähriges Jubiläum!
Für Reebok stehen Tradition und Authentizität an erster Stelle: Statt auf ausgefallene, futuristische Modelle zu setzen, bleiben die Macher von Reebok lieber ihren Wurzeln treu und präsentieren mit dem Club C 85 den nächsten Klassiker aus den 80er Jahren.
Zur Freude der Retro-Fans hat sich der Sneaker optisch im Vergleich zum Vorbild von 1985 kaum verändert, an neuen technischen Features wurde allerdings nicht gespart. So stattet Reebok den Klassiker mit einer Eva-Midsole für die optimale Dämpfung und einem abriebfesten Rubber für zuverlässigen Grip aus.
Zu seinem 35-jährigem Jubiläum kommt der Reebok Club C 85 hier in einem cleanen, beigen Colorway mit dunkelroten Details daher.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484"
"adidas NMD_R1 W (weiß / blau / rot)","https://www.43einhalb.com/p/adidas-nmd_r1-w-weiss-blau-rot-455840","https://43einhalb.com/media/253045/w/616/h/370/n/adidas-woman-fx7074-nmd-r1-1.jpg","Force 1 TD (weiß)","Nike","€ 139,95","Bei all den Innovationen verliert adidas Originals keinesfalls den Bezug zu seinen Wurzeln. Denn für das Design des neuen NMD R1 W stöberten die Macher intensiv in den altehrwürdigen Archiven von Herzogenaurach und fanden ihre Inspiration in drei denkwürdigen Klassikern der 80er Jahre: Der Micropacer von 1984, der Rising Star von 1985 und zuletzt der Boston Super aus dem Jahre 1986. Die geniale Upper-Konstruktion, die ultra komfortable BOOST Midsole und die unverwechselbare DNA von adidas Originals machen den NMD Runner zur perfekten Kombination aus Lifestyle und Technik. Was für ein genialer Sneaker!","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838"
"Karhu Aria 95 ""Hockey Pack""","https://www.43einhalb.com/p/karhu-aria-95-hockey-pack-403711","https://43einhalb.com/media/249114/w/616/h/370/n/karhu-f803064-aria-5.jpg","V-10 - B-MESH (beige / weiß)","VEJA","€ 129,95","Releasedate: 02.10.2020 | Online: 00:01 Uhr. | Instore: Frankfurt.
Das Eis-Hockey in Finnland mehr als nur eine Sportart ist, dürfte den meisten Leuten schon mit Blick auf die geografische Lage des Landes auffallen!
Da der finnische Sneaker-Hersteller Karhu als ehemaliger Hockey-Equipment Hersteller und Sponsor der Eishockey-Legende Antti-Jussi Tiitola gerade zu dafür prädestiniert ist, eine Homage an den Volkssport Nr. 1 des nordischen Landes zu senden, zelebriert man jetzt erneut das berühmte »Hockey Bären« - Logo im Stile längst vergangener Tage auf dem Fusion 2.0, dem Aria 95, dem Legacy 96 und dem Synchron Classic.
Auch die legendäre Aria 95 Silhouette darf natürlich in diesem Line-Up nicht fehlen! Der schlichte Colorway überzeugt durch das harmonierende Farbspiel weißer Glattleder-Panels, beigen Suede und einer grauen Midsole. Abgerundet wird der Look durch die blauen und roten Details, die unter anderem auf der Toebox und dem seitlichen Branding vorzufinden sind.","https://43einhalb.com/media/106028/w/240/h/158/n/106028.jpg","https://www.43einhalb.com/marken/karhu","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484"
"Nike Blazer Mid '77 D/MS/X ""Royal Red""","https://www.43einhalb.com/p/nike-blazer-mid-77-d-ms-x-royal-red-451714","https://43einhalb.com/media/254022/w/616/h/370/n/nike-da7233-400-blazer-mid-dmsx-royal-red-1.jpg","WL574ANA (schwarz / grau / leo)","New Balance","€ 109,95","Releasedate: 01.12.2020 | Online: 09:00 Uhr.
Der Nike Blazer wurde bei seiner Premiere im Jahr 1972 zum sofortigen Klassiker, sowohl auf, als auch abseits des Platzes. Seinen Namen verdankt er Portlands Basketballteam, als dieses der Liga beitrat.
Der Blazer kann außerdem mit Stolz von sich behaupten, nicht nur einer der ersten Sneaker auf den Basketball-Courts der 70er zu gewesen zu sein, sondern zudem den wohl größten Nike Swoosh zu tragen, der jemals auf einem Nike Sneaker platziert wurde.
Mit dem Blazer Mid ´77 D/MS/X bekommt die klassische Basketball-Legende jetzt ein modernes Update, bei dem Teile des Uppers mit strapazierfähigen Gummidetails überzogen wurden. Besonders ins Auge sticht aber das riesige Swoosh-Branding, das eingerahmt noch besser zur Geltung kommt.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/new-balance-wl574ana-schwarz-grau-leo-408847","https://www.43einhalb.com/p/new-balance-wl574ana-schwarz-grau-leo-408847"
"Reebok Classic Leather (weiß / lila)","https://www.43einhalb.com/p/reebok-classic-leather-weiss-lila-456738","https://43einhalb.com/media/253825/w/616/h/370/n/reebok-women-fy5023-cl-lthr-1.jpg","Force 1 TD (weiß)","Nike","€ 99,95","Ein Sneaker, der einfach nie aus der Mode kommt – Der Reebok Classic Leather macht seinen Namen alle Ehren und überzeugt als zeitloser Klassiker. Mit seinem schlichten Design und der schönen Low-Cut Silhouette hat sich der Reebok Classic Leather zum absoluten All-Day-Carry Sneaker gemausert. Zu Recht!
Mit dem Reebok Classic Leather ist nämlich eine wahre Running Legende in unser Sortiment gewandert, deren Retro-Charm niemandem entgeht. Das schlichte Modell mit der leichten, gestanzten EVA-Zwischensohle prägte die Reebok-Laufgeschichte wie kaum ein anderer Schuh - und zeigt auch heute noch, wie gut ein alter Laufhase aussehen kann.
Hier kommt der Reebok Classic Leather mit einem weißen Leder-Upper und lilanen Details daher.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838"
"New Balance WL393RJ1 (blau / rot)","https://www.43einhalb.com/p/new-balance-wl393rj1-blau-rot-409789","https://43einhalb.com/media/250172/w/616/h/370/n/nb-wl393rj1-1.jpg","M Clifton 7 (dunkelblau / grün)","HOKA ONE ONE","€ 84,95","Der NB 393 bekommt ein modernes Update verpasst!
Der aktualisierte 393 ist der ideale Schuh für jede Lebenslage und jedes Outfit. Neben der athletischen Formgebung und dem neuen Sohlenrand überzeugt die klassischen Silhouette mit einer frischen Details und bleibt dabei ganz dem typischen NB-Style treu. Das Upper aus Schweinsleder und Mesh sowie die EVA-Mittelsohle sorgen für angenehmen Komfort.
Hier kommt der New Balance WL393RJ1 in einem blauen Upper mit roten Details daher.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120"
"Nike Air Max III PRM ""Archetype""","https://www.43einhalb.com/p/nike-air-max-iii-prm-archetype-461901","https://43einhalb.com/media/254775/w/616/h/370/n/nike-dc7856-100-air-max-iii-prm-1.jpg","Force 1 TD (weiß)","Nike","€ 159,95","Releasedate: 10.12.2020 | Online: 09:00 Uhr. | Instore: Frankfurt.
Zum 30. Jubiläum der Kult-Silhouette kommt der Nike Air Max 90 jetzt als Air Max III eins-zu-eins Version getreu der Original-Version von 1990 zurück.
Nachdem uns Nike mit dem Release des »Radiant Red« und »Concord« WMNS Colorway bereits zwei echte Highlights präsentiert hat, geht es jetzt mit dem »Archetype« Konzept weiter, bei dem der Air Max III mit einem vom ersten Prototyp-inspirierten Design daher kommt. Der AM III weist hier eine Vielzahl von Details im DIY-Look vor, so trägt der Sneaker ein leicht verblasst aussehendes Detail in »Bright Crimson« Rot auf der Midsole. Das Upper des Schuhs dagegen fällt durch die offen gehaltenen Ränder am Schaft ins Auge und sorgt mit weiteren, deutlich stärkeren roten Akzenten für einen echten Eye-Catcher.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838"
"New Balance MT574ATA (grau / blau / gelb)","https://www.43einhalb.com/p/new-balance-mt574ata-grau-blau-gelb-408193","https://43einhalb.com/media/251817/w/616/h/370/n/nb-819511-60-12-mt574ata-1.jpg","Cloud Hi (grau)","On","€ 99,95","Wenn man von New Balance spricht, kommt zwangsläufig der 574er zur Sprache. Es ist das seit 1988 immer leuchtende Aushängeschild der Laufschuhmarke, welches Liebhaber als auch New Balance Neulinge gleichermaßen begeistert!
Ausgestattet mit dem ENCAP-System, welches zusätzlich Stabilität und Dämpfung bringt, war der New Balance 574 viele Jahre einer der beliebtesten Laufschuhe. Heute ist er der solideste Lifestyle-Sneaker im New Balance Sortiment, nicht zuletzt weil er den Spagat zwischen Sportlichkeit und Casual wie kaum ein anderer Sneaker beherrscht.
Hier kommt der New Balance MT575ATA in einem beigen Upper mit orangenen und blauen und gelben Details daher.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","https://www.43einhalb.com/p/on-cloud-hi-grau-362677"
"adidas x Human Made Marathon Free Hiker (braun / beige)","https://www.43einhalb.com/p/adidas-x-human-made-marathon-free-hiker-braun-beige-443150","https://43einhalb.com/media/253565/w/616/h/370/n/adidas-fy9148-marathon-free-hiker-hm-1.jpg","ML574XAA (braun)","New Balance","€ 229,95","Releasedate: 25.11.2020 | Online: 00:01 Uhr.
Gemeinsam mit adidas Originals kollaboriert Visionär und Streetwear-Legende NIGO jetzt erneut für eine Kollektion unter seiner Marke Human Made. Die neue Capsule hält neben einer Auswahl an Apparel zwei cleane Colorways des ikonischen adidas Originals Nizza HI und ein weiteres komplett neu entwickeltes Modell für Euch bereit - den Marathon Human Made Schuh. Der aus zwei Archiv-Modellen gestaltete Sneaker-Boot releast wie schon der Nizza in zwei Colorways und verfügt über eine BOOST-Midsole, die sich über die komplette Länge des Schuhs erstreckt. Das Upper des Boots besteht aus robusten Textil und Suede. Doch das war’s noch nicht! Im Sohlensystem des Marathons findet auch die legendäre Torsion-Technologie Verwendung. Die Klamotten der neuen adidas x Human Made Kollaboration überzeugen zudem durch lässige Schnitte mit kleinen, liebevollen Details.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","https://www.43einhalb.com/p/new-balance-ml574xaa-braun-409515","https://www.43einhalb.com/p/new-balance-ml574xaa-braun-409515"
"adidas Terrex Free Hiker Parley (grau / weiß)","https://www.43einhalb.com/p/adidas-terrex-free-hiker-parley-grau-weiss-478765","https://43einhalb.com/media/253949/w/616/h/370/n/adidas-fv6792-terrex-free-hiker-p-1.jpg","Terrex Free Hiker Parley (grau / weiß)","adidas","€ 199,95","Stürz dich in ein neues Abenteuer mit dem adidas TERREX Free Hiker!
Mit der Laufsohle aus Contintal™-Gummi gibt dir der neue Outdoor-Schuh perfekten Halt auf jedem Untergrund. Deine Schritte werden optimal abgefedert durch die reaktionsfreudige BOOST-Zwischensohle. Durch das atmungsaktive Primeknit-Upper kommst du auch auf langen Strecken nicht ins Schwitzen - und Dank des flexiblen Schlupfeinstiegs kannst du ganz schnell deinen Tag in der Natur starten.
Hier präsentieren wir dir den adidas Free Hiker »Parley«. Der Outdoor-Sneaker wurde zum Teil mit Parley Ocean Plastic hergestellt. Dabei handelt es sich um recycelten Plastikmüll, der an Stränden und Küstengebieten aufgesammelt wird, bevor er ins Meer gelangen kann. Abgesehen von den nachhaltigen Aspekten ist der Free Hiker an Funktionalität und Design kaum zu überbieten, der perfekte Begleiter für dein nächstes Outdoor-Abenteuer.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","",""
"New Balance ML393SM1 (schwarz)","https://www.43einhalb.com/p/new-balance-ml393sm1-schwarz-406333","https://43einhalb.com/media/253476/w/616/h/370/n/nb-ml393sm1-1-kopie.jpg","Cloud ""All Black""","On","€ 84,95","Der New Balance 393 bekommt jetzt ein modernes Update verpasst!
Der aktualisierte 393er ist der ideale Schuh für jede Lebenslage und jedes Outfit. Neben der athletischen Formgebung und dem neuen Sohlenrand überzeugt die klassischen Silhouette mit frischen Details und bleibt dabei ganz dem typischen New Balance-Style treu. Das Upper aus Schweinsleder und Mesh sowie die EVA-Mittelsohle sorgen für angenehmen Komfort.
Hier kommt der neue ML393SM1 in einem schwarzen Upper mit grauen Details daher.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance","https://www.43einhalb.com/p/on-cloud-all-black-106398","https://www.43einhalb.com/p/on-cloud-all-black-106398"
"ASICS SportStyle UB1-S Gel-Kayano 14 (rot / lila)","https://www.43einhalb.com/p/asics-sportstyle-ub1-s-gel-kayano-14-rot-lila-489442","https://43einhalb.com/media/254017/w/616/h/370/n/asics-1201a189-600-ub1-s-gel-kayano-14-1.jpg","ML574SSO (rot)","New Balance","€ 149,95","Releasedate: 27.11.2020 | Online: 00:01 Uhr.
Mit dem Gel-Kayano 14 Sneaker präsentiert uns ASICS Sportstyle einen Laufschuh mit der Ästhetik der späten 2000er Jahre, die eine neue Facette der Retro-Silhouette des legendären GEL-Kayano vermittelt. Die neue Version des Kayanos interpretiert die funktionale Eigenschaften des Schuhs mit hochwertigen Materialien und Komponenten neu und ist gleichzeitig die erste Auflage der Linie, die nicht von Toshikazu Kayano entworfen wurde.
Der Kayano folgt noch immer dem ikonischen »Layer-Design« und verspricht dank der GEL-Dämpfungstechnologie ein bequemes Laufgefühl.","https://43einhalb.com/media/213728/w/240/h/158/n/213728.jpg","https://www.43einhalb.com/marken/asics-sportstyle","https://www.43einhalb.com/p/new-balance-ml574sso-rot-406879","https://www.43einhalb.com/p/new-balance-ml574sso-rot-406879"
"KangaROOS Made in Germany x EASYdoesit","https://www.43einhalb.com/p/kangaroos-made-in-germany-x-easydoesit-478999","https://43einhalb.com/media/253840/w/616/h/370/n/kangaroos-4707s-5003-x-easydoesit-1.jpg","Cloud Hi (grau)","On","€ 249,95","Releasedate: 28.11.2020 | Online: 00:01 Uhr.
EASYdoesit, die Bewegtbild-Kreateure aus Berlin-Kreuzberg, legen ihren Fokus auf das Erschaffen von Werbespots, Musikvideos, Animation und Dokumentationen - gepaart mit Fotografie und Grafik - kurz gesagt: „everything audiovisual“.
Die Crew um Gründungsvater Maxim ist quasi mit der Sony VX1000 aufgewachsen, daher stellt das Design dieser Collabo auch eine Ode an die Kamera ihrer wilden Jugend dar. Der 1995 eingeführte DV Tape-Camcorder hat einen legendären Status in der Videoszene. Er wird bis zum heutigen Tag von den besten Skateboard-Filmemachern der Welt verwendet und wurde aufgrund seiner Kompaktheit, der robusten Konstruktion und des legendären Fischaugenobjektivs zu einem der stärksten Symbole der Skateboard-Kultur.
Die Zusammenarbeit mit KangaROOS verbindet Perfektion in Bild und Ton mit einer Leidenschaft für Turnschuhe - manifestiert als SONY VX1000 für die Füße. Das Obermaterial besteht aus atmungsaktivem Mesh, kombiniert mit schwarzem Wildleder. 3M Details highlighten einzelne Parts. Die Farbwahl ist eine Reminiszenz an verschiedene Teile der Kamera. Alles in allem eine weitere High End-Produktion Made in Germany aus KangaROOS’ Hummel&Hummel Schuhmanufaktur.","https://43einhalb.com/media/850/w/240/h/158/n/850.jpg","https://www.43einhalb.com/marken/kangaroos","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","https://www.43einhalb.com/p/on-cloud-hi-grau-362677"
"New Balance MLC100YC (beige)","https://www.43einhalb.com/p/new-balance-mlc100yc-beige-408297","https://43einhalb.com/media/255436/w/616/h/370/n/nb-824861-60-121-mlc100yc-2.jpg","V-10 - B-MESH (beige / weiß)","VEJA","€ 99,95","","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484"
"Vans Vault x Baracuta Sk8-Hi Pocket LX (dunkelblau / rot)","https://www.43einhalb.com/p/vans-vault-x-baracuta-sk8-hi-pocket-lx-dunkelblau-rot-425162","https://43einhalb.com/media/254338/w/616/h/370/n/vans-vn0a4uwx25i1-ua-sk8-hi-pocket-vlt-lx-1.jpg","Cloudswift (blau / weiß)","On","€ 109,95","Releasedate: 05.12.2020 | Online: 00:01 Uhr.
In dieser Saison kollaboriert Vans zusammen mit der britischen Kultmarke Baracuta, um in diesem Rahmen eine Reihe hochwertiger Footwear- und Apparel-Designs vorzustellen. Von seinen bescheidenen Anfängen als Regenbekleidungshersteller in Manchester (England), stieg Baracuta als die Marke hinter der ikonischen G9-Jacke, die für den Golfplatz entworfen wurde und allgemein als »Swing-Jacke« bekannt ist, zu Weltruhm auf. Genau wie Vans gehört Baracuta zu den Marken, die nie aus der Mode kommen, und die Zusammenarbeit stellt gleichzeitig eine Hommage an Baracutas Heritage und Signature-Muster dar.
Die Footwear-Auswahl der Kollaboration zwischen Vans und Baracuta startet mit dem legendären Old Skool VLT LX, der den Sidestripe und das ikonische Checkerboard-Muster von Vans über das klassische Frasier Tartan-Flanel legt. Der Sk8-Hi VLT LX ist eine Hommage an Baracutas Wurzeln in der Outerwear-Industrie, mit einer versteckten Cargo-Tasche, während der Slip-On VLT LX das Original-Branding von Baracuta auf dem geprägten Vans Checkerboard-Muster trägt. Um die Kollektion abzurunden, sind außerdem zwei klassisch designte Jacken in dunkelrot und blau enthalten.","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600"
"adidas x Human Made Marathon Free Hiker (grau / blau)","https://www.43einhalb.com/p/adidas-x-human-made-marathon-free-hiker-grau-blau-443128","https://43einhalb.com/media/253567/w/616/h/370/n/adidas-fy9149-marathon-free-hiker-hm-1.jpg","Cloud Hi (grau)","On","€ 229,95","Releasedate: 25.11.2020 | Online: 00:01 Uhr.
Gemeinsam mit adidas Originals kollaboriert Visionär und Streetwear-Legende NIGO jetzt erneut für eine Kollektion unter seiner Marke Human Made. Die neue Capsule hält neben einer Auswahl an Apparel zwei cleane Colorways des ikonischen adidas Originals Nizza HI und ein weiteres komplett neu entwickeltes Modell für Euch bereit - den Marathon Human Made Schuh. Der aus zwei Archiv-Modellen gestaltete Sneaker-Boot releast wie schon der Nizza in zwei Colorways und verfügt über eine BOOST-Midsole, die sich über die komplette Länge des Schuhs erstreckt. Das Upper des Boots besteht aus robusten Textil und Suede. Doch das war’s noch nicht! Im Sohlensystem des Marathons findet auch die legendäre Torsion-Technologie Verwendung. Die Klamotten der neuen adidas x Human Made Kollaboration überzeugen zudem durch lässige Schnitte mit kleinen, liebevollen Details.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","https://www.43einhalb.com/p/on-cloud-hi-grau-362677"
"Nike WMNS Air Force 1 ""Crater"" (grau / hellblau / gelb)","https://www.43einhalb.com/p/nike-wmns-air-force-1-crater-grau-hellblau-gelb-449090","https://43einhalb.com/media/249736/w/616/h/370/n/nike-woman-ct1986-001-air-force-1-crater-1.jpg","Cloud Hi (grau)","On","€ 109,95","This is Trash.
Im Laufe des Jahres hat Nike die nachhaltige und innovative Move-To-Zero Serie mehr und mehr mit neuen Silhouetten erweitert. Um an den großen Erfolg der Reihe anzuknüpfen, darf natürlich auch der legendäre Air Force 1 als Teil des Crater-Packs nicht fehlen.
Hier kommt der Nike Air Force 1 Crater in einem aus recyceltem Polyester bestehenden Upper daher, das farblich perfekt mit der Sohle aus Nike Grind Rubber - einem eigens aus Ausschuss-Material hergestellten und ebenfalls nachhaltigen Gummi-Gemisch - abgestimmt ist.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","https://www.43einhalb.com/p/on-cloud-hi-grau-362677"
"Nike WMNS Air Force 1 '07 SE (weiß / silber / schwarz)","https://www.43einhalb.com/p/nike-wmns-air-force-1-07-se-weiss-silber-schwarz-449314","https://43einhalb.com/media/252193/w/616/h/370/n/nike-women-ct1992-100-air-force-1-07-se-2.jpg","Force 1 TD (weiß)","Nike","€ 109,95","Releasedate: 05.11.2020 | Online: 09:00 Uhr.
Ursprünglich 1982 als erster Basketballschuh mit der der Nike Air Technologie auf den Markt bzw. Court gebracht, ließ bereits der Name der neuen Premium-Silhouette Großes erwarten. So zog man Inspiration bei dem Präsidenten der Vereinigten Staaten selbst und taufte den neuen Basketball-Sneaker kurzerhand in Anlehnung an das Präsidentenflugzeug »Air Force 1«. Während der Kultsneaker zunächst als praktische High-Top-Schuh auf dem Court groß und später als angesagt Low-Top-Verison in der Hip Hop-Szene gefeiert wurde, dient die klassische AF1-Silhouette seither als Grundlage für zahlreiche künstlerische Designs, subtile zeitgemäße Updates und starke Kollaborationen. Dabei ging jedoch nie die typische AF1-DNA, die wir by the way ihrem Designer Bruce Kilgore zu verdanken haben, verloren. Dank seiner zeitlosen Wandelbarkeit mauserte sich die einzigartige Air Force-Silhouette nach und nach zum unangefochtenen Standard in der weltweiten Streetwear-Szene – eine waschechte »Ikone« eben, die sich ihren Titel mehr als verdient hat.
Für die dunkleren Tage im Jahr hat sich Nike einen ganz besonderen Partner ausgesucht - 3M! Der US-amerikanische Multi-Technologiekonzern ist bei uns Sneaker- und Streetwear-Fans wohl vor allem für die reflektierenden Materialien bekannt, die es schon öfters auf den ein oder anderen Schuh oder Jacke geschafft haben. Im Rahmen der Kollaboration bekommt auch Nikes All-Time Classic, der Air Force 1 ein Update mit reflektierenden Details auf dem Swoosh, dem Seiten-Panel am Heel und dem Tag an der Zunge des Schuhs.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838"
